file_name,Hypoxic_Mean_DO1,Hypoxic_Mean_DO,Event_Count,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_natural_2km,p_urban_2km,p_other_2km,p_crop_2km,p_wetland_2km,human_share,human_impacted,landuse_group
6430,2.062184433,0.937815567,1182,23.0588,113.7525,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
6442,2.284283505,0.715716495,194,29.2443,104.2998,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6448,1.509680952,1.490319048,210,25.0115,102.6694,3,Urban,3,Urban,0,0.5,0,0,0.5,0.5,TRUE,Urban-dominated
6486,2.366666667,0.633333333,9,21.3002,110.3065,2,Cropland,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
6489,0.01,2.99,2,40.8675,108.7942,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
6711565,2.313380282,0.686619718,71,39.66498738,-105.004149,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
6800500,2.162362637,0.837637363,91,41.2933333,-96.2838889,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6801000,2.9,0.1,5,41.06225556,-96.3245139,5,Other,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6805000,2.20057971,0.79942029,230,41.05166667,-96.3386111,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6805500,2.305769231,0.694230769,13,41.01497778,-96.1575,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6818000,2.75890411,0.24109589,219,39.75325,-94.8568333,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
6819550,1.551187865,1.448812135,456,40.4311111,-94.7722222,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6856600,2.90625,0.09375,4,39.3555515,-97.1275203,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6879150,2.38125,0.61875,4,39.0902755,-96.7133394,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6888990,2.716666667,0.283333333,9,39.07194435,-95.7163715,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
6889110,1.97630719,1.02369281,204,39.6095472,-95.9760556,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6889160,2.262222222,0.737777778,45,39.4631449,-95.9505944,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6892518,2.465948276,0.534051724,58,39.0461111,-94.7894444,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
6892900,2.008139535,0.991860465,86,39.0440833,-94.6560139,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
6893620,2.491580756,0.508419244,97,39.11194444,-94.4722222,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
6893820,2.487195122,0.512804878,41,39.0173611,-94.3872778,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
6894650,2.940116279,0.059883721,86,39.1336111,-94.0638889,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6899900,2.475833333,0.524166667,30,40.45444444,-93.2863889,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6900050,2.222395833,0.777604167,16,40.0266111,-93.4362222,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6902000,2.518055556,0.481944444,18,39.64002778,-93.2736944,2,Cropland,4,Wetland,0,0,0,0,1,0,FALSE,Mixed
6914950,2.393800461,0.606199539,289,38.75334168,-94.977188,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
6914990,2.45441358,0.54558642,270,38.7675084,-94.8794073,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
6934500,2.578978979,0.421021021,111,38.70980556,-91.4385,5,Other,2,Cropland,0,0.333333333,0.333333333,0.333333333,0,0.666666667,TRUE,Mixed
7048600,2.673484848,0.326515152,22,36.07305556,-94.0811111,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7049691,2.014059081,0.985940919,457,36.4208333,-93.8472222,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7054501,2.275899471,0.724100529,315,36.365,-92.575,1,Natural vegetation,1,Natural vegetation,0.75,0.25,0,0,0,0.25,FALSE,Natural-dominated
7054527,0,3,136,36.3436111,-92.5741667,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7061270,1.802645503,1.197354497,63,37.55255556,-90.8424444,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7061290,2.039372132,0.960627868,1598,37.4936111,-90.8383333,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7075270,2.516008772,0.483991228,114,35.5697222,-92.6219444,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7076000,2.175641026,0.824358974,13,35.5172222,-91.9972222,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7099400,1.982024139,1.017975861,5054,38.2716694,-104.718033,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7109500,2.325,0.675,2,38.24805799,-104.3991356,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7143672,2.751141553,0.248858447,73,38.02853056,-97.5405417,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
7144100,2.399305556,0.600694444,48,37.88306739,-97.4244864,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
7164500,2.595283019,0.404716981,53,36.14064807,-96.0063866,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
7177500,2.525,0.475,2,36.27842534,-95.954162,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7178200,2.891666667,0.108333333,2,36.2231514,-95.8194322,3,Urban,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
7198000,2.311231884,0.688768116,1380,35.5731511,-95.0688458,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7239000,1.906933257,1.093066743,1738,36.07698408,-98.59675,1,Natural vegetation,1,Natural vegetation,0.5,0,0.25,0.25,0,0.25,FALSE,Natural-dominated
7239450,2.238790036,0.761209964,281,35.6169933,-98.0653316,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
7241000,1.481962316,1.518037684,2176,35.47866848,-97.6633752,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
7241520,2.112578616,0.887421384,636,35.5656147,-97.367258,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7241550,1.718901822,1.281098178,1976,35.5003412,-97.1939194,2,Cropland,1,Natural vegetation,0.5,0.25,0,0.25,0,0.5,TRUE,Natural-dominated
7263296,2.486381229,0.513618771,3445,34.87888889,-92.6855556,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
72632966,2.336073059,0.663926941,657,34.87527778,-92.6538889,5,Other,1,Natural vegetation,0.5,0,0.5,0,0,0,FALSE,Natural-dominated
7288068,1.342098025,1.657901975,1333,34.07475,-90.6249444,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
7288150,2.124770149,0.875229851,1704,34.0093333,-90.7560833,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
7288500,1.821491228,1.178508772,190,33.5473557,-90.5431579,2,Cropland,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
7288521,1.322302905,1.677697095,241,33.54825,-90.6723611,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
7332605,1.347517235,1.652482765,1789,33.57579444,-96.1557444,2,Cropland,1,Natural vegetation,0.25,0.25,0.25,0.25,0,0.5,TRUE,Mixed
7332622,2.291061047,0.708938953,344,33.74416667,-95.9611111,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
7380255,2.064604811,0.935395189,582,29.57673333,-89.9864083,4,Wetland,5,Other,0,0,0.75,0,0.25,0,FALSE,Mixed
8047050,1.839150327,1.160849673,255,32.6951316,-97.4472422,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
8048000,1.9527899,1.0472101,1604,32.76096337,-97.3325167,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
8049500,2.582828283,0.417171717,33,32.7625,-96.9944444,3,Urban,3,Urban,0.25,0.75,0,0,0,0.75,TRUE,Urban-dominated
8052700,2.153431044,0.846568956,2985,33.28344977,-96.8927805,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
8052745,1.973367834,1.026632166,628,33.219298,-96.8919565,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
8057000,2.748888889,0.251111111,60,32.7748517,-96.8219464,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
8057410,2.376216023,0.623783977,233,32.70763139,-96.7358319,4,Wetland,3,Urban,0.25,0.5,0,0,0.25,0.5,TRUE,Urban-dominated
8065350,2.388979592,0.611020408,245,31.33851319,-95.6563407,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8068000,2.247641509,0.752358491,53,30.24465738,-95.4571616,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
8068500,2.469067797,0.530932203,59,30.11049517,-95.4363275,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8069500,2.208030827,0.791969173,1157,30.02716385,-95.2579888,1,Natural vegetation,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
8070200,1.163559322,1.836440678,118,30.14523056,-95.1246139,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8181500,2.207449941,0.792550059,283,29.2641276,-98.4908493,4,Wetland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8181800,1.680803571,1.319196429,280,29.2221853,-98.3558463,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
8188060,1.761111111,1.238888889,9,28.84869444,-97.7371389,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
8188500,2.8328125,0.1671875,16,28.6492861,-97.3848583,1,Natural vegetation,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
8211200,2.772826087,0.227173913,23,27.93779594,-97.7758308,2,Cropland,2,Cropland,0,0,0,0.5,0.5,0.5,TRUE,Ag-dominated
8371500,1.91995594,1.08004406,1097,29.6210127,-104.4810367,2,Cropland,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
8374200,1.618364486,1.381635514,535,29.51962973,-104.2865896,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8374510,2.082800284,0.917199716,469,29.1547222,-103.5977778,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8375300,1.583163121,1.416836879,1175,29.1835386,-102.9754409,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8377200,1.796017871,1.203982129,429,29.78075694,-101.7559523,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8412500,1.665692838,1.334307162,3286,31.87264499,-103.8315949,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8437710,1.51331559,1.48668441,12869,31.3668055,-103.0059908,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8446500,1.666498984,1.333501016,11977,31.11320329,-102.4176419,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8447000,2.037751678,0.962248322,149,30.65961373,-101.7701244,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
8474115,2.693571429,0.306428571,35,25.95733333,-97.4215,3,Urban,3,Urban,0,0.5,0,0.25,0.25,0.75,TRUE,Urban-dominated
8474320,2.719350282,0.280649718,59,25.95666667,-97.3754167,3,Urban,3,Urban,0,0.5,0,0,0.5,0.5,TRUE,Urban-dominated
9037500,1.025,1.975,2,40.0002,-106.1803667,1,Natural vegetation,1,Natural vegetation,0.666666667,0,0,0.333333333,0,0.333333333,TRUE,Natural-dominated
9041400,2.66626506,0.33373494,83,40.10859628,-106.4139212,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
9095500,2.616666667,0.383333333,3,39.2391463,-108.2661946,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
9379500,2.89375,0.10625,4,37.15067778,-109.8666889,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
9406000,2.793518519,0.206481481,9,37.2041494,-113.1807789,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A2390542,1.165892218,1.834107782,559,-36.945858,140.74025,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
A2391077,1.341859756,1.658140244,410,-37.391211,139.945693,5,Other,4,Wetland,0,0,0.5,0,0.5,0,FALSE,Mixed
A2391078,1.619743477,1.380256523,1699,-37.427827,139.990479,5,Other,5,Other,0.333333333,0,0.666666667,0,0,0,FALSE,Mixed
A2391081,0.124140829,2.875859171,5259,-36.572526,140.005692,1,Natural vegetation,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
A2391082,2.645416667,0.354583333,5,-36.546058,139.881494,4,Wetland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
A2391085,0.833066221,2.166933779,11969,-36.7379,140.2577,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
A2391086,0.271360425,2.728639575,2630,-36.5802,140.3056,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
A2391140,1.959364035,1.040635965,19,-36.402293,140.015728,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A2391152,1.9175682,1.0824318,489,-36.294824,139.93055,1,Natural vegetation,1,Natural vegetation,0.5,0,0.5,0,0,0,FALSE,Natural-dominated
A4260554,2.836410256,0.163589744,39,-34.021444,139.68861,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4260573,0.027823276,2.972176724,232,-34.174481,140.217719,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
A4260580,0.798618327,2.201381673,1124,-33.9211,140.9525,1,Natural vegetation,5,Other,0,0,1,0,0,0,FALSE,Mixed
A4260594,2.207559579,0.792440421,856,-34.15,139.9151,5,Other,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
A4260633,1.476639531,1.523360469,952,-35.901976,139.3956,1,Natural vegetation,5,Other,0,0,1,0,0,0,FALSE,Mixed
A4260644,1.524786364,1.475213636,3960,-34.25953,140.759761,4,Wetland,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
A4260645,1.510552419,1.489447581,992,-34.264687,140.687294,1,Natural vegetation,1,Natural vegetation,0.666666667,0,0,0.333333333,0,0.333333333,TRUE,Natural-dominated
A4260702,2.920383478,0.079616522,8,-34.062186,139.839139,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4260703,1.661056397,1.338943603,495,-34.15414,140.77938,5,Other,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
A4261022,2.360903327,0.639096673,765,-33.9798,140.9615,1,Natural vegetation,1,Natural vegetation,0.75,0,0.25,0,0,0,FALSE,Natural-dominated
A4261023,2.063479081,0.936520919,243,-34.2524,140.7166,4,Wetland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4261024,2.210363535,0.789636465,596,-34.4505,140.511,2,Cropland,2,Cropland,0,0,0,0.5,0.5,0.5,TRUE,Ag-dominated
A4261053,1.544554843,1.455445157,468,-34.267527,140.808721,1,Natural vegetation,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
A4261055,2.614264655,0.385735345,72,-34.223598,140.808045,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.25,0.25,0.25,FALSE,Natural-dominated
A4261107,2.417844113,0.582155887,402,-33.952305,140.902121,1,Natural vegetation,1,Natural vegetation,0.5,0,0.5,0,0,0,FALSE,Natural-dominated
A4261108,1.895705181,1.104294819,608,-34.383541,140.546401,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4261124,1.671742064,1.328257936,105,-35.495993,138.90628,5,Other,1,Natural vegetation,0.333333333,0,0.333333333,0.333333333,0,0.333333333,TRUE,Mixed
A4261134,1.015730676,1.984269324,69,-35.6005,139.0266,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
A4261139,1.026543107,1.973456893,32431,-35.1877,138.9135,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
A4261165,1.030630952,1.969369048,35,-36.10874,139.608272,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
A4261168,2.000996795,0.999003205,260,-34.026439,140.84037,4,Wetland,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
A4261173,1.79959144,1.20040856,1028,-35.232757,138.990179,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
A4261204,1.685488636,1.314511364,110,-35.534114,138.909811,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4261224,2.406753988,0.593246012,606,-34.00223,140.862866,5,Other,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4261255,1.769812461,1.230187539,531,-34.335475,140.547905,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4261262,2.475582265,0.524417735,78,-34.24422,140.74787,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4261263,2.480247253,0.519752747,455,-34.406627,140.48899,4,Wetland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4261264,2.298969369,0.701030631,623,-34.374941,140.54009,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4261265,2.228697855,0.771302145,9937,-34.328343,140.564594,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0,0.5,0,FALSE,Natural-dominated
A4261268,2.1142053,0.8857947,193,-34.22152,140.77173,5,Other,4,Wetland,0,0,0,0,1,0,FALSE,Mixed
A4261270,1.38722961,1.61277039,94,-34.212264,140.781963,4,Wetland,4,Wetland,0,0,0,0,1,0,FALSE,Mixed
A4261271,0.253021082,2.746978918,838,-34.20895,140.771704,1,Natural vegetation,4,Wetland,0,0,0,0,1,0,FALSE,Mixed
A4261536,2.518417659,0.481582341,84,-34.34763,140.53045,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
A4261539,2.124862699,0.875137301,385,-34.22626,140.77031,4,Wetland,1,Natural vegetation,0.666666667,0,0,0,0.333333333,0,FALSE,Natural-dominated
A4261789,0.115665509,2.884334491,72,-34.26358,140.38606,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
A5011036,1.184176441,1.815823559,6690,-35.4966,138.51378,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
A5011038,0.977753888,2.022246112,22250,-35.55523,138.60883,3,Urban,2,Cropland,0,0.25,0.25,0.5,0,0.75,TRUE,Ag-dominated
A5011039,0.953874602,2.046125398,6906,-35.53251,138.6235,2,Cropland,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
A5011040,1.32204761,1.67795239,5104,-35.44815,138.31725,3,Urban,2,Cropland,0,0,0.5,0.5,0,0.5,TRUE,Ag-dominated
A5040517,1.452547358,1.547452642,1003,-34.9703,138.6813,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
Carrat,1.484910338,1.515089662,316,45.829041,4.311987,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
Caversham,2.702586207,0.297413793,58,51.465551,-0.976395,3,Urban,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
Charpassonne Chanin,2.489166667,0.510833333,12,45.81982,4.311937,1,Natural vegetation,1,Natural vegetation,0.75,0.25,0,0,0,0.25,FALSE,Natural-dominated
Charpassonne Château de Donzy,1.486736902,1.513263098,439,45.745372,4.27681,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
Charpassonne la Jamarie,2.341704545,0.658295455,22,45.807908,4.319506,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
Charpassonne la Valette,1.269127907,1.730872093,43,45.765039,4.29147,1,Natural vegetation,1,Natural vegetation,0.666666667,0,0,0.333333333,0,0.333333333,TRUE,Natural-dominated
Charpassonne le Tél,1.75609589,1.24390411,438,45.804494,4.316504,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
Charpassonne Moulin de Ronzy,2.627692308,0.372307692,13,45.78491,4.314855,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
Charpassonne Moulin Marcel,1.433375706,1.566624294,177,45.825752,4.305821,1,Natural vegetation,1,Natural vegetation,0.75,0.25,0,0,0,0.25,FALSE,Natural-dominated
Coise la Bruyere,1.769311886,1.230688114,746,45.62501,4.552785,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
Coizet,1.801780914,1.198219086,124,45.625713,4.50712,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
Curraize,1.5785,1.4215,5,45.580995,4.171648,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
Doise,1.1081974,1.8918026,282,45.736709,4.296509,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
Fontbonne aval,0.722566225,2.277433775,151,45.820128,4.342175,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
Fontbonne Bessenay,1.536301115,1.463698885,269,45.826535,4.369788,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
Fowey_Restormel,0.012918605,2.987081395,215,50.4309,-4.6788,1,Natural vegetation,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
FP01,0.273283118,2.726716882,11403,50.917653,-1.645012,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
FP02,0.333371748,2.666628252,820,50.68963,-2.225391,2,Cropland,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
FP06,0.267259252,2.732740748,11510,50.78564,-2.316285,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
FP11,0.039273202,2.960726798,6402,50.68115,-2.189257,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
FP12,0.427190444,2.572809556,1418,50.71317,-2.414234,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
FP15,0.226905588,2.773094412,1832,50.79024,-2.582322,2,Cropland,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
FP21,0.119180446,2.880819554,7734,50.68799,-2.124167,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
FP22,0.224320677,2.775679323,5572,50.74038,-2.254687,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
FP23,0.297410983,2.702589017,6301,50.76695,-2.400529,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
FP26,0.166697328,2.833302672,7714,50.79749,-2.523172,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
FP31,0.359448304,2.640551696,343,50.77655,-2.576124,2,Cropland,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
FUI,2.08597832,0.91402168,123,41.6833,2.5667,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
Le Rieu,0.848207412,2.151792588,814,45.625399,4.55312,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
Loise amont Doise Salt,2.326079545,0.673920455,88,45.737758,4.29548,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
Loise Essertine en Donzy,1.07880597,1.92119403,201,45.752768,4.327479,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
Mare Pont du diable,0.993130631,2.006869369,407,45.490166,4.133384,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
mercier amont presles,2.924195852,0.075804148,1,45.7549898,4.6686959,1,Natural vegetation,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
miloniere,2.069680704,0.930319296,19,45.717876,4.6293848,1,Natural vegetation,1,Natural vegetation,0.5,0.25,0,0.25,0,0.5,TRUE,Natural-dominated
morcilles,2.138084926,0.861915074,41,46.1259817,4.7009917,2,Cropland,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
Moulin Piquet aval,2.34015625,0.65984375,128,45.806483,4.319036,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
PL09,0.355923395,2.644076605,8301,51.46858,-1.440655,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
PL15,1.191117388,1.808882612,3026,51.41088,-1.325613,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
PL17,0.52515519,2.47484481,9013,51.43531,-1.205849,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
PL18,0.404373094,2.595626906,11144,51.45344,-1.227842,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
PL19,0.31088347,2.68911653,7120,51.46838,-1.085784,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
PL20,0.458646643,2.541353357,4699,51.44261,-1.157162,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
