file_name,n_events,start_median_shift,end_median_shift,start_median_hour,end_median_hour,start_median_time,end_median_time,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_natural_2km,p_urban_2km,p_other_2km,p_crop_2km,p_wetland_2km,human_share,human_impacted,landuse_group
29043,24,26,23,2,23,02:00:00,23:00:00,53.14185,-0.7950109,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
29044,99,21,27.5,21,3.5,21:00:00,03:30:00,53.727,-1.381586,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2905,5,26,32,2,8,02:00:00,08:00:00,31.18298,118.794129,2,Cropland,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
2906,1,32,32,8,8,08:00:00,08:00:00,30.991272,119.936981,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2908,22,20,28,20,4,20:00:00,04:00:00,30.459931,118.245551,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2909,12,32,32,8,8,08:00:00,08:00:00,33.637904,116.048247,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2910,103,20,32,20,8,20:00:00,08:00:00,32.288364,118.315567,3,Urban,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
2911,96,20,32,20,8,20:00:00,08:00:00,33.540418,115.637255,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2912,1,12,20,12,20,12:00:00,20:00:00,31.08593,119.031442,2,Cropland,5,Other,0,0,1,0,0,0,FALSE,Mixed
2913,15,28,32,4,8,04:00:00,08:00:00,32.570486,116.5909,4,Wetland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2914,5,28,26,4,2,04:00:00,02:00:00,31.645018,117.858773,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2915,1,28,32,4,8,04:00:00,08:00:00,29.699942,118.293416,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2916,2,32,32,8,8,08:00:00,08:00:00,32.407674,116.887689,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2917,41,28,32,4,8,04:00:00,08:00:00,38.879326,116.001576,4,Wetland,4,Wetland,0,0,0.5,0,0.5,0,FALSE,Mixed
2918,7,28,28,4,4,04:00:00,04:00:00,30.4956203,117.0053119,5,Other,2,Cropland,0,0.25,0.25,0.5,0,0.75,TRUE,Ag-dominated
2919,6,20,28,20,4,20:00:00,04:00:00,30.509513,117.000948,2,Cropland,2,Cropland,0,0.25,0.25,0.5,0,0.75,TRUE,Ag-dominated
2920,60,20,28,20,4,20:00:00,04:00:00,32.059642,116.807275,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2921,4,24,28,0,4,00:00:00,04:00:00,32.641579,116.915776,5,Other,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2922,58,28,32,4,8,04:00:00,08:00:00,33.753156,116.979217,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2924,62,28,28,4,4,04:00:00,04:00:00,29.763863,118.366667,1,Natural vegetation,1,Natural vegetation,0.75,0.25,0,0,0,0.25,FALSE,Natural-dominated
2925,29,20,32,20,8,20:00:00,08:00:00,31.785615,117.154467,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2926,13,28,32,4,8,04:00:00,08:00:00,33.483853,117.215577,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2928,5,32,32,8,8,08:00:00,08:00:00,31.130526,118.012738,1,Natural vegetation,1,Natural vegetation,0.5,0.25,0.25,0,0,0.25,FALSE,Natural-dominated
2929,2,22,22,22,22,22:00:00,22:00:00,30.832508,117.091176,5,Other,5,Other,0,0,0.75,0,0.25,0,FALSE,Mixed
2930,61,20,20,20,20,20:00:00,20:00:00,33.316899,117.316955,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2932,2,28,28,4,4,04:00:00,04:00:00,32.045256,116.621515,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2933,55,28,32,4,8,04:00:00,08:00:00,33.219622,116.067254,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2934,4,16,16,16,16,16:00:00,16:00:00,31.229151,118.288408,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2936,76,28,32,4,8,04:00:00,08:00:00,31.630932,118.517796,2,Cropland,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
2937,50,28,32,4,8,04:00:00,08:00:00,32.658297,115.595644,3,Urban,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
2938,114,20,32,20,8,20:00:00,08:00:00,31.71867,118.521306,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2939,18,28,32,4,8,04:00:00,08:00:00,32.912195,115.867791,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
2940,1,16,16,16,16,16:00:00,16:00:00,31.589232,117.271944,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2941,1,20,20,20,20,20:00:00,20:00:00,31.539384,116.332494,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2943,37,20,28,20,4,20:00:00,04:00:00,30.934479,117.926587,2,Cropland,3,Urban,0.25,0.5,0,0.25,0,0.75,TRUE,Urban-dominated
2944,36,16,16,16,16,16:00:00,16:00:00,31.449897,116.423277,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2946,16,28,16,4,16,04:00:00,16:00:00,29.992903,116.466746,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2947,1,32,20,8,20,08:00:00,20:00:00,31.657076,117.545139,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2948,68,28,32,4,8,04:00:00,08:00:00,33.103036,116.867173,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2949,1,32,32,8,8,08:00:00,08:00:00,29.905695,115.966227,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2951,183,28,28,4,4,04:00:00,04:00:00,35.545375,116.827792,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2952,8,20,18,20,18,20:00:00,18:00:00,36.665194,117.065407,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2953,4,24,20,0,20,00:00:00,20:00:00,36.074312,118.753745,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2954,6,20,28,20,4,20:00:00,04:00:00,34.764207,118.710756,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2956,16,28,28,4,4,04:00:00,04:00:00,38.018599,118.909417,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2957,6,32,32,8,8,08:00:00,08:00:00,36.94308,118.106575,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2959,14,28,28,4,4,04:00:00,04:00:00,34.90613,117.237479,3,Urban,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
2960,132,28,28,4,4,04:00:00,04:00:00,35.496218,118.818401,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
2961,73,28,32,4,8,04:00:00,08:00:00,35.341198,119.454681,3,Urban,3,Urban,0,0.5,0.25,0.25,0,0.75,TRUE,Urban-dominated
2962,1,16,16,16,16,16:00:00,16:00:00,36.467925,119.51198,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2963,19,20,16,20,16,20:00:00,16:00:00,37.41156,116.317671,3,Urban,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
2964,26,20,18,20,18,20:00:00,18:00:00,37.505466,117.86615,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2965,7,28,28,4,4,04:00:00,04:00:00,36.748637,115.927885,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2966,59,20,28,20,4,20:00:00,04:00:00,36.665439,116.839637,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2967,4,32,14,8,14,08:00:00,14:00:00,35.389133,116.593313,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2968,164,20,20,20,20,20:00:00,20:00:00,36.584928,121.025384,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2969,9,28,20,4,20,04:00:00,20:00:00,35.104323,116.999244,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
2970,10,28,30,4,6,04:00:00,06:00:00,35.093029,116.390365,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2971,1,20,20,20,20,20:00:00,20:00:00,36.007278,112.369528,1,Natural vegetation,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
2972,2,28,24,4,0,04:00:00,00:00:00,35.6432,111.311222,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2974,16,20,20,20,20,20:00:00,20:00:00,39.385192,112.7273,5,Other,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2975,2,26,30,2,6,02:00:00,06:00:00,37.391903,110.638294,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2976,8,20,28,20,4,20:00:00,04:00:00,39.046414,112.928209,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2977,38,20,28,20,4,20:00:00,04:00:00,36.851836,112.904166,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2979,36,28,28,4,4,04:00:00,04:00:00,39.881319,113.436835,1,Natural vegetation,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
2980,13,28,28,4,4,04:00:00,04:00:00,37.011252,112.659155,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2982,13,28,28,4,4,04:00:00,04:00:00,37.061278,111.84924,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
2984,47,28,28,4,4,04:00:00,04:00:00,35.804568,112.091637,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2985,108,28,28,4,4,04:00:00,04:00:00,36.262111,112.893756,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2988,18,28,28,4,4,04:00:00,04:00:00,35.721123,110.611691,1,Natural vegetation,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
2989,17,20,28,20,4,20:00:00,04:00:00,38.507979,112.970149,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2990,1,32,32,8,8,08:00:00,08:00:00,35.802291,112.325978,2,Cropland,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
2991,33,20,20,20,20,20:00:00,20:00:00,34.827824,110.350121,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
2992,15,24,28,0,4,00:00:00,04:00:00,38.204692,111.790879,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2993,38,28,28,4,4,04:00:00,04:00:00,40.248502,112.313511,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2994,4,12,12,12,12,12:00:00,12:00:00,37.116438,111.938469,2,Cropland,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
2996,7,28,20,4,20,04:00:00,20:00:00,40.527234,114.26629,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
2997,2,20,32,20,8,20:00:00,08:00:00,38.08174,111.885129,5,Other,1,Natural vegetation,0.5,0,0.5,0,0,0,FALSE,Natural-dominated
2999,2,16,20,16,20,16:00:00,20:00:00,37.545849,112.623635,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3001,10,18,20,18,20,18:00:00,20:00:00,37.848604,113.648897,3,Urban,3,Urban,0.25,0.5,0,0.25,0,0.75,TRUE,Urban-dominated
3002,3,32,30,8,6,08:00:00,06:00:00,38.602968,110.89649,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3004,8,20.5,28,20.5,4,20:30:00,04:00:00,38.349717,112.736862,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3005,13,28,28,4,4,04:00:00,04:00:00,38.437547,112.760715,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3007,26,28,28,4,4,04:00:00,04:00:00,37.473111,112.332332,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3009,6,20,24,20,0,20:00:00,00:00:00,34.787733,110.74778,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3012,133,28,32,4,8,04:00:00,08:00:00,23.663332,117.010667,5,Other,3,Urban,0,0.5,0.5,0,0,0.5,TRUE,Urban-dominated
3014,104,28,32,4,8,04:00:00,08:00:00,22.888408,115.670252,5,Other,5,Other,0.25,0,0.5,0.25,0,0.25,FALSE,Mixed
3015,84,28,32,4,8,04:00:00,08:00:00,20.874187,110.065695,2,Cropland,5,Other,0,0,1,0,0,0,FALSE,Mixed
3017,1,16,16,16,16,16:00:00,16:00:00,23.557082,113.573502,3,Urban,3,Urban,0.25,0.5,0,0.25,0,0.75,TRUE,Urban-dominated
3018,2,24,16,0,16,00:00:00,16:00:00,21.788581,111.940695,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
3019,17,32,32,8,8,08:00:00,08:00:00,23.123124,113.804508,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3020,16,28,22,4,22,04:00:00,22:00:00,22.528784,113.3708,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3021,2,28,32,4,8,04:00:00,08:00:00,21.426139,110.797865,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3022,91,20,28,20,4,20:00:00,04:00:00,23.6177,114.043419,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3024,49,28,28,4,4,04:00:00,04:00:00,21.817654,112.20793,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
3025,44,20,28,20,4,20:00:00,04:00:00,23.624911,116.084536,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3027,11,28,28,4,4,04:00:00,04:00:00,21.912125,110.292455,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3029,28,28,24,4,0,04:00:00,00:00:00,23.031892,115.691944,1,Natural vegetation,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
3031,56,20,28,20,4,20:00:00,04:00:00,22.926477,114.078428,3,Urban,3,Urban,0.25,0.75,0,0,0,0.75,TRUE,Urban-dominated
3032,27,28,24,4,0,04:00:00,00:00:00,22.761322,114.127158,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3034,17,20,20,20,20,20:00:00,20:00:00,22.548277,114.144205,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3035,129,20,28,20,4,20:00:00,04:00:00,22.9081,113.604057,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3036,12,28,30,4,6,04:00:00,06:00:00,22.909763,115.33408,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3037,81,20.5,28.25,20.5,4.25,20:30:00,04:15:00,23.216101,116.624073,3,Urban,5,Other,0.25,0,0.5,0.25,0,0.25,FALSE,Mixed
3038,30,20,28,20,4,20:00:00,04:00:00,22.504472,114.620918,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3039,26,28,32,4,8,04:00:00,08:00:00,21.704117,110.314917,1,Natural vegetation,5,Other,0,0.25,0.5,0.25,0,0.5,TRUE,Mixed
3040,157,28,32,4,8,04:00:00,08:00:00,21.833564,112.661708,5,Other,1,Natural vegetation,0.5,0,0.5,0,0,0,FALSE,Natural-dominated
3041,177,28,28,4,4,04:00:00,04:00:00,22.928083,114.111006,3,Urban,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
3042,144,20,20,20,20,20:00:00,20:00:00,22.202501,113.529852,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3044,27,24,20,0,20,00:00:00,20:00:00,21.222112,110.48836,5,Other,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3045,24,28,28,4,4,04:00:00,04:00:00,21.914394,110.800196,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3047,15,20,24,20,0,20:00:00,00:00:00,26.040433,119.30373,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3048,29,28,32,4,8,04:00:00,08:00:00,21.899485,111.599009,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3051,78,12,20,12,20,12:00:00,20:00:00,22.819872,114.198587,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3054,32,28,28,4,4,04:00:00,04:00:00,22.043911,110.84747,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
3057,4,20,16,20,16,20:00:00,16:00:00,22.32444,107.00286,5,Other,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3062,7,20,28,20,4,20:00:00,04:00:00,22.62867,110.154484,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3064,4,18,12,18,12,18:00:00,12:00:00,23.496188,111.315001,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3067,12,28,32,4,8,04:00:00,08:00:00,21.49836,109.487331,2,Cropland,2,Cropland,0,0,0.5,0.5,0,0.5,TRUE,Ag-dominated
3078,1,28,28,4,4,04:00:00,04:00:00,22.80351,108.925424,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3080,145,28,20,4,20,04:00:00,20:00:00,21.661164,109.187354,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3082,10,28,32,4,8,04:00:00,08:00:00,21.478081,109.088091,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3083,7,28,32,4,8,04:00:00,08:00:00,22.658889,107.052149,1,Natural vegetation,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
3084,3,20,20,20,20,20:00:00,20:00:00,21.952482,108.629303,3,Urban,3,Urban,0.3333333333333333,0.6666666666666666,0,0,0,0.6666666666666666,TRUE,Urban-dominated
3087,3,20,20,20,20,20:00:00,20:00:00,23.271717,107.640959,3,Urban,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
3090,4,28,32,4,8,04:00:00,08:00:00,23.750608,109.204224,3,Urban,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
3091,310,28,28,4,4,04:00:00,04:00:00,22.821797,108.367836,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3099500,2,31.5,32,7.5,8,07:30:00,08:00:00,41.03672598,-80.5361815,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3106,1,32,32,8,8,08:00:00,08:00:00,42.871439,90.201337,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3114,34,28,28,4,4,04:00:00,04:00:00,32.009033,118.826554,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3115,8,24,14,0,14,00:00:00,14:00:00,33.909789,118.294211,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3117,85,20,20,20,20,20:00:00,20:00:00,33.700643,118.925481,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3118,36,28,28,4,4,04:00:00,04:00:00,31.581693,119.733919,2,Cropland,2,Cropland,0,0,0,0.75,0.25,0.75,TRUE,Ag-dominated
3119,9,28,32,4,8,04:00:00,08:00:00,33.311428,118.304098,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3120,25,28,32,4,8,04:00:00,08:00:00,31.547984,120.010409,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
3121,7,24,20,0,20,00:00:00,20:00:00,32.002485,120.026617,2,Cropland,2,Cropland,0,0,0.25,0.75,0,0.75,TRUE,Ag-dominated
3122,11,20,18,20,18,20:00:00,18:00:00,31.678267,120.154207,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3123,8,28,28,4,4,04:00:00,04:00:00,33.597258,118.897236,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3123499,2,32.5,25.5,8.5,1.5,08:30:00,01:30:00,38.2150706,-85.7480176,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3124,1,16,16,16,16,16:00:00,16:00:00,31.211617,119.89146,3,Urban,2,Cropland,0.25,0,0.25,0.5,0,0.5,TRUE,Ag-dominated
3125,40,20,20,20,20,20:00:00,20:00:00,32.328114,119.396018,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3126,59,20,28,20,4,20:00:00,04:00:00,32.598956,120.945333,5,Other,1,Natural vegetation,0.25,0,0.25,0.25,0.25,0.25,FALSE,Mixed
3128,29,28,28,4,4,04:00:00,04:00:00,32.061707,118.763232,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3129,1,12,16,12,16,12:00:00,16:00:00,34.639856,116.715063,5,Other,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3130,20,20,28,20,4,20:00:00,04:00:00,31.488754,120.304898,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3131,56,28,16,4,16,04:00:00,16:00:00,33.268901,118.983374,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3132,7,20,20,20,20,20:00:00,20:00:00,31.816204,121.022964,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3133,67,20,28,20,4,20:00:00,04:00:00,31.930388,121.822913,2,Cropland,5,Other,0.25,0,0.5,0.25,0,0.25,FALSE,Mixed
3134,11,18,20,18,20,18:00:00,20:00:00,32.056126,120.412665,3,Urban,5,Other,0,0.25,0.5,0.25,0,0.5,TRUE,Mixed
3135,23,20,32,20,8,20:00:00,08:00:00,32.05804,121.591802,3,Urban,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
3136,19,28,28,4,4,04:00:00,04:00:00,31.635595,119.506363,5,Other,2,Cropland,0,0.25,0.25,0.25,0.25,0.5,TRUE,Mixed
3137,5,28,32,4,8,04:00:00,08:00:00,32.090435,120.288398,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3138,39,28,28,4,4,04:00:00,04:00:00,31.306263,119.239627,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
3140,81,24,32,0,8,00:00:00,08:00:00,32.171928,121.373409,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3143,6,32,16,8,16,08:00:00,16:00:00,31.405592,120.135477,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3144,5,28,32,4,8,04:00:00,08:00:00,31.953122,120.252139,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
3145,23,28,28,4,4,04:00:00,04:00:00,32.099615,118.503297,3,Urban,1,Natural vegetation,0.5,0.25,0,0.25,0,0.5,TRUE,Natural-dominated
3146,16,28,32,4,8,04:00:00,08:00:00,31.758783,120.00259,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3147,36,28,28,4,4,04:00:00,04:00:00,31.908105,120.062543,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3148,1,32,32,8,8,08:00:00,08:00:00,31.452117,120.427174,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3149,95,28,28,4,4,04:00:00,04:00:00,32.570502,119.949664,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3150,2,30,26,6,2,06:00:00,02:00:00,34.217261,117.249737,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3151,1,20,20,20,20,20:00:00,20:00:00,31.22454,119.850415,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
3152,4,16,14,16,14,16:00:00,14:00:00,32.492358,119.50462,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3153,33,20,20,20,20,20:00:00,20:00:00,31.768555,120.810987,3,Urban,2,Cropland,0,0,0.25,0.75,0,0.75,TRUE,Ag-dominated
3154,16,28,32,4,8,04:00:00,08:00:00,32.410881,119.560684,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3155,32,20,32,20,8,20:00:00,08:00:00,32.538861,119.959148,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3156,25,20,20,20,20,20:00:00,20:00:00,31.547747,121.035126,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3157,42,28,32,4,8,04:00:00,08:00:00,33.121895,118.750332,3,Urban,2,Cropland,0,0,0.5,0.5,0,0.5,TRUE,Ag-dominated
3158,65,20,28,20,4,20:00:00,04:00:00,31.515118,121.276419,3,Urban,2,Cropland,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,TRUE,Mixed
3159,10,20,28,20,4,20:00:00,04:00:00,32.485833,119.87053,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3160,16,28,28,4,4,04:00:00,04:00:00,32.245055,119.911408,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3162,26,20,16,20,16,20:00:00,16:00:00,31.925323,118.532748,2,Cropland,2,Cropland,0,0,0,0.5,0.5,0.5,TRUE,Ag-dominated
3163,108,20,20,20,20,20:00:00,20:00:00,33.301657,119.182933,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3164,13,28,28,4,4,04:00:00,04:00:00,31.191479,120.661595,3,Urban,3,Urban,0,0.5,0.25,0.25,0,0.75,TRUE,Urban-dominated
3165,4,24,24,0,0,00:00:00,00:00:00,31.46746,118.882541,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3166,10,28,28,4,4,04:00:00,04:00:00,32.375163,120.845123,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3167,21,20,28,20,4,20:00:00,04:00:00,32.07894,120.646561,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
3168,41,20,28,20,4,20:00:00,04:00:00,32.421756,119.893747,3,Urban,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
3169,3,16,16,16,16,16:00:00,16:00:00,32.427353,119.265049,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3170,82,28,28,4,4,04:00:00,04:00:00,31.260263,120.87278,3,Urban,3,Urban,0,0.5,0.25,0.25,0,0.75,TRUE,Urban-dominated
3171,5,24,24,0,0,00:00:00,00:00:00,32.032782,118.752935,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
