file_name,total_days,days_with_DO_below_3,n_events,days_11am_DO_below_3,per,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_urban_2km,p_crop_2km,p_other_2km,p_wetland_2km,p_natural_2km,human_share,human_impacted,landuse_group
2164,153,11,7.189542484,5,54.54545455,35.004221,118.912242,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2165,630,172,27.3015873,58,66.27906977,24.360423,117.93156,3,Urban,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
2167600,165,1,0.606060606,0,100,34.09930647,-81.5684382,1,Natural vegetation,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
2167716,698,31,4.441260745,3,90.32258065,34.0795843,-81.5617714,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2168504,2691,49,1.82088443,32,34.69387755,34.0509822,-81.2095418,3,Urban,3,Urban,0.5,0,0.25,0,0.25,0.5,TRUE,Urban-dominated
2169000,5430,2,0.036832413,2,0,34.0140416,-81.0878717,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
2171,690,151,21.88405797,20,86.75496689,34.177411,116.471647,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2171645,5037,17,0.337502482,1,94.11764706,33.4275,-79.915,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2172,658,4,0.607902736,0,100,30.000985,121.325079,2,Cropland,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
2172002,2791,69,2.472232175,3,95.65217391,33.21491667,-79.9749167,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2173,693,25,3.607503608,11,56,27.878331,111.357444,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
2177,686,2,0.29154519,1,50,33.352881,115.953353,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2179,61,1,1.639344262,0,100,31.87893,120.977622,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2180,634,1,0.157728707,0,100,31.391125,113.98047,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2181,533,20,3.752345216,12,40,45.618322,122.829592,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2182,438,1,0.228310502,0,100,28.950873,105.359266,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2183,735,67,9.115646259,60,10.44776119,31.861184,117.284922,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2184,730,25,3.424657534,1,96,34.879613,117.027314,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2185,743,43,5.787348587,5,88.37209302,35.538668,116.84332,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2187,730,90,12.32876712,12,86.66666667,24.067389,116.364039,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2188,753,143,18.99070385,83,41.95804196,33.731002,120.393063,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
2189,674,8,1.18694362,5,37.5,28.675696,115.909228,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2190,761,9,1.182654402,4,55.55555556,29.637542,117.303815,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2192,749,51,6.809078772,12,76.47058824,34.068636,116.25461,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2193,655,1,0.152671756,0,100,32.262114,115.392074,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2194,496,8,1.612903226,2,75,30.280827,120.135191,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2195,679,2,0.29455081,2,0,30.246073,109.493289,1,Natural vegetation,1,Natural vegetation,0.25,0.25,0,0,0.5,0.5,TRUE,Natural-dominated
2196,766,22,2.872062663,6,72.72727273,31.579754,121.798307,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2198,663,7,1.055806938,3,57.14285714,31.193231,121.785769,2,Cropland,3,Urban,0.666666667,0,0.333333333,0,0,0.666666667,TRUE,Urban-dominated
2199,601,50,8.319467554,11,78,31.801399,121.194699,2,Cropland,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
2200,705,84,11.91489362,56,33.33333333,31.013867,121.754522,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2201,736,20,2.717391304,8,60,31.535298,121.6762,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
