file_name,median_hours,n_events,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_urban_2km,p_crop_2km,p_other_2km,p_wetland_2km,p_natural_2km,human_share,human_impacted,landuse_group
4121,NA,0,29.989201,108.360404,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4121650,NA,0,43.693634,-85.4675442,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4121660,2,13,43.61308,-85.4778209,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4121680,7,583,43.485857,-85.63060189,5,Other,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
4121944,NA,0,43.43085818,-85.5955989,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4121970,3,14,43.43474558,-85.6653239,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
4124,NA,0,29.831884,106.421929,3,Urban,1,Natural vegetation,0.25,0.25,0,0,0.5,0.5,TRUE,Natural-dominated
4124000,NA,0,44.43639239,-85.6986792,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4124200,NA,0,44.3630596,-85.820905,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4125460,NA,0,44.19334009,-85.7697863,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4125550,NA,0,44.25944459,-85.9416248,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4130,NA,0,31.334417,108.422913,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
41310024,NA,0,-34.3351,142.3473,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4135,16,2,28.9994404,105.8508137,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4136000,NA,0,44.6769593,-84.2925146,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4136500,NA,0,44.66001385,-84.1311167,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4136900,NA,0,44.61277537,-83.8376616,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4137005,NA,0,44.56084749,-83.802764,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
4137020,NA,0,44.46334886,-83.7213714,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4137025,NA,0,44.4541823,-83.6744254,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4137030,3,20,44.47279328,-83.57108839,1,Natural vegetation,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
4137500,NA,0,44.43640447,-83.4338609,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4138,NA,0,32.116549,108.426453,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4143,NA,0,29.567942,106.588306,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4144,NA,0,29.24257,106.103799,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4147,NA,0,29.367217,107.959745,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4151,NA,0,33.692346,110.328793,3,Urban,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
4152,NA,0,34.255578,108.415865,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
4153,4,6,35.00617,108.73628,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4154,4,2,34.353997,107.271763,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4155,NA,0,34.340908,108.761697,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
4156,4,15,34.460378,109.251996,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
4157,NA,0,33.890881,109.908749,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
4157005,1,7,43.4219699,-83.951918,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4159,12,20,34.564536,109.485973,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
4160,4,1,34.45589,109.005226,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
4161,NA,0,33.227866,110.067047,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4161820,NA,0,42.6144781,-83.02659329,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4162,8,17,34.613631,110.2348456,2,Cropland,2,Cropland,0,0.75,0,0.25,0,0.75,TRUE,Ag-dominated
4163,NA,0,34.081339,110.48559,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4165,4,1,33.216619,107.952694,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4165500,4,5,42.5958674,-82.90881,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4166,6,6,36.556856,101.930057,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4166500,1,38,42.3730923,-83.2546513,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4168,NA,0,36.620901,101.780199,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4168400,5.5,30,42.30837099,-83.2527063,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4171,4,3,33.011787,97.255347,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4173,NA,0,46.809606,130.361634,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4176500,NA,0,41.9606008,-83.53104619,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4177,14,2,51.763712,126.639504,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4178,NA,0,48.3653288,134.2871925,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4179,6,2,46.567284,132.633838,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4180,NA,0,45.901258,128.158834,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4181,NA,0,48.422633,124.301919,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4182,8,2,45.401432,126.299118,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4183,NA,0,46.771624,123.684912,1,Natural vegetation,2,Cropland,0,0.5,0.25,0,0.25,0.5,TRUE,Ag-dominated
4183038,3,61,41.1830833,-84.8696944,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4183500,6.5,2,41.19893889,-84.7444033,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4184,4,1,45.316643,132.585736,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
4185,NA,0,47.364485,123.915962,3,Urban,3,Urban,0.5,0,0.25,0,0.25,0.5,TRUE,Urban-dominated
4186,12,48,46.3054261,129.5434746,3,Urban,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
4187,4,1,45.4936489,125.0451846,3,Urban,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
4188,NA,0,47.949987,123.40733,5,Other,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
4188496,3,323,40.9792203,-83.6532653,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4190,NA,0,45.5358451,131.9635795,4,Wetland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
419020,NA,0,-30.70678611,150.7032861,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
419043,NA,0,-30.58572778,150.6893694,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
419056,NA,0,-30.64396667,150.6782278,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
4192,8,1,50.2386399,127.5357671,3,Urban,3,Urban,0.5,0,0.5,0,0,0.5,TRUE,Urban-dominated
4193500,7,31,41.5000526,-83.7127145,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4213152,NA,0,42.07388889,-80.2347222,1,Natural vegetation,5,Other,0,0,1,0,0,0,FALSE,Mixed
4213500,NA,0,42.46344444,-78.9345278,3,Urban,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
4218601,NA,0,43.17469444,-78.6890556,3,Urban,3,Urban,0.666666667,0,0,0,0.333333333,0.666666667,TRUE,Urban-dominated
4219768,NA,0,43.31380556,-78.7154167,2,Cropland,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
4219915,NA,0,43.3608333,-78.2645278,2,Cropland,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
422001,14,71,-30.01531667,148.06075,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
422002,14,71,-29.94716667,146.8637167,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
422003,13,86,-29.547141,148.576104,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
4220045,6,45,43.17430556,-78.38638889,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
422016550,NA,0,43.301,-78.3104444,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
422018610,NA,0,43.35330556,-78.1930556,2,Cropland,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
4220223,1,1,43.3390833,-77.9152222,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
422027,11,55,-30.14343333,147.3768667,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
4226000,NA,0,42.6824722,-77.8286944,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4231600,NA,0,43.1417222,-77.6163056,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4249000,NA,0,43.45166667,-76.50527778,3,Urban,5,Other,0.25,0,0.5,0,0.25,0.25,FALSE,Mixed
425001,4,8,-32.3969,142.4218,1,Natural vegetation,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
425003,14,77,-30.087894,145.936761,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
425004,20.5,28,-30.53474142,145.1150748,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
425007,30.5,8,-33.74641667,142.2682778,1,Natural vegetation,4,Wetland,0,0.25,0,0.5,0.25,0.25,FALSE,Mixed
425012,16,12,-32.4353,142.3799,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
425039,13,59,-29.9646,146.3004,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
45302,NA,0,45.50748056,-122.6666139,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
45303,169,1,45.5081944,-122.9335,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
45304,NA,0,45.510878,-123.115666,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
50048565,3,22,18.4070314,-66.118083,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
50048580,5,1544,18.4201918,-66.1160552,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
5051522,5,3,46.65968548,-96.7959154,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5054000,3.5,2,46.861075,-96.7836924,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
5057000,9,7,47.43277097,-98.0275954,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5062130,5,1,47.0926944,-96.8170556,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5082500,NA,0,47.9269234,-97.0292435,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
5114000,4,81,48.98995719,-101.9583348,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5117500,7,5,48.2458428,-101.3712745,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5124000,4.5,80,48.9964079,-100.9584889,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5357206,NA,0,46.03277778,-89.6077778,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
5406457,6,1,43.1097222,-89.6408333,3,Urban,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
5406469,4.5,4,43.12527778,-89.635,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
5406479,3.5,10,43.1147222,-89.6641667,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
5420400,NA,0,41.8944725,-90.156793,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
5435943,5,41,42.97694444,-89.5394444,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5435950,7.5,4,42.94916667,-89.5441667,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5474500,3,9,40.39365535,-91.374318,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
5515500,7,13,41.38963889,-86.7061667,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5517500,NA,0,41.2200392,-86.968356,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5518000,NA,0,41.1828134,-87.3403096,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5524500,5,2,40.87059306,-87.3066912,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5537980,3,32,41.5364722,-88.0836944,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
5538020,NA,0,41.5,-88.1069444,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
5543010,NA,0,41.29988889,-88.6141944,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5545750,2,12,42.61085116,-88.225923,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5549500,5,97,42.3100222,-88.2514745,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
5558300,2.5,14,41.10727778,-89.3562222,5,Other,4,Wetland,0,0,0,1,0,0,FALSE,Mixed
5559900,3,12,40.72503739,-89.5495396,4,Wetland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
5567500,5,38,40.6235,-89.2416667,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5568705,NA,0,40.3265833,-89.9141111,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5586300,3.5,8,39.63275,-90.6076667,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
5587498,NA,0,38.88730556,-90.184,5,Other,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
5599490,3,165,37.7583333,-89.3277778,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
6076590,NA,0,46.6784861,-111.1939194,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
613,7,104,48.7574,11.4261,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
616,23.5,14,48.8798,12.7473,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6174500,NA,0,48.13005278,-106.3643139,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
6177000,NA,0,48.067325,-105.5330972,5,Other,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
6193,4,6,29.821683,113.463833,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6194,16,3,30.317805,103.970525,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6195,8,11,41.741893,83.171831,2,Cropland,5,Other,0,0.25,0.75,0,0,0.25,FALSE,Mixed
6197,NA,0,40.54447,81.2973,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6198,4,1,35.874223,94.566714,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6199,4,1,35.451425,109.462752,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6201,6,2,37.3924,110.631,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6203,NA,0,41.8857,124.0815,3,Urban,3,Urban,0.5,0.25,0,0,0.25,0.75,TRUE,Urban-dominated
6204,NA,0,40.1157,124.39,5,Other,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6205,6,22,40.6807,122.2336,3,Urban,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
6207,NA,0,42.565,130.5272,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
6208,NA,0,45.5313,131.9585,4,Wetland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6209,NA,0,48.7083,130.5703,5,Other,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
6210,NA,0,53.4837,122.3591,5,Other,1,Natural vegetation,0.333333333,0,0,0,0.666666667,0.333333333,TRUE,Natural-dominated
6212,NA,0,31.3789,120.2461,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
6214,8,27,34.7589,117.0059,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
6218,8,12,33.4816,118.1131,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6220,NA,0,28.177,120.2003,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6221,8,52,33.8744,116.5878,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6223,4,10,32.7923,117.9642,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
6224,12,15,33.1689,118.1492,5,Other,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6225,8,27,32.3088,118.4555,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6226,8,57,32.0978,118.2887,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6227,16,4,32.4286,115.6024,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6233,8,7,28.7682,116.0853,5,Other,1,Natural vegetation,0.25,0.25,0.25,0,0.25,0.5,TRUE,Mixed
6234,12,3,29.2455,116.1894,5,Other,5,Other,0,0.25,0.75,0,0,0.25,FALSE,Mixed
6236,NA,0,28.9406,116.4269,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
6237,4,3,36.725,116.9886,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6238,4,1,34.8042,117.1695,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6241,NA,0,32.669,111.7053,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6242,8,65,33.8068,116.3924,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6244,NA,0,30.5772,114.216,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6247,NA,0,29.1541,112.9886,5,Other,5,Other,0,0.25,0.5,0,0.25,0.25,FALSE,Mixed
6249,NA,0,28.913,112.1176,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
6250,NA,0,28.6168,112.3867,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
6251,8,11,29.063,112.2989,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6252,NA,0,28.705,109.5954,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6253,4,50,23.1376,113.7508,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6254,NA,0,23.6832,113.0691,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6255,4,1,22.7836,108.1264,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6257,NA,0,23.4832,110.166,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6258,NA,0,22.4671,106.5805,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6259,NA,0,22.2183,106.7032,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6261,4,5,30.2604,103.891,3,Urban,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
6262,NA,0,28.7799,104.6233,3,Urban,3,Urban,0.5,0.25,0.25,0,0,0.75,TRUE,Urban-dominated
6263,NA,0,28.6078,105.7339,3,Urban,1,Natural vegetation,0.25,0.25,0,0,0.5,0.5,TRUE,Natural-dominated
6265,NA,0,24.89,102.7492,5,Other,3,Urban,0.5,0.25,0.25,0,0,0.75,TRUE,Urban-dominated
6267,NA,0,24.7355,98.971,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6268,8,88,25.1477,102.0548,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6271,NA,0,29.4782,94.6247,5,Other,1,Natural vegetation,0,0,0,0.5,0.5,0,FALSE,Natural-dominated
6328,36,13,31.955,119.9805,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
6330,4,1,26.6586,106.8425,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6332,NA,0,40.5317,109.9147,1,Natural vegetation,1,Natural vegetation,0.333333333,0.333333333,0,0,0.333333333,0.666666667,TRUE,Mixed
6336000,NA,0,46.9180722,-103.5303444,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6337,NA,0,45.3245,124.7062,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
6339,NA,0,45.2537,132.0127,5,Other,4,Wetland,0,0,0,1,0,0,FALSE,Mixed
6340,NA,0,45.0598,132.8526,4,Wetland,5,Other,0,0.25,0.5,0,0.25,0.25,FALSE,Mixed
6340590,NA,0,47.3580547,-101.3976595,2,Cropland,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
6343,4,1,25.427,106.5798,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6346,8,35,38.6862,117.047,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
6347,NA,0,32.1658,109.5825,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6348,4,1,36.1678,103.483,3,Urban,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
6350,12,58,31.6554,117.2733,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6353,86,8,49.3061,118.0472,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
6354890,5,56,45.9524438,-103.3069613,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6354980,5,122,46.0177216,-103.2919615,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
6355,4,1,28.6074,121.0616,5,Other,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
6356,NA,0,29.2076,115.4868,5,Other,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
6360,NA,0,40.619,118.1416,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6362,NA,0,37.6493,115.6312,5,Other,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
6365,8,15,40.2585,111.148,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
6372,NA,0,42.8658,129.6342,2,Cropland,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
6373,6,2,44.3966,127.692,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6375,NA,0,46.5751,129.834,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6380,NA,0,29.5071,119.212,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6382,4,40,28.6919,121.3277,5,Other,5,Other,0,0.333333333,0.666666667,0,0,0.333333333,TRUE,Mixed
6384,40,3,31.2695,118.3338,3,Urban,3,Urban,0.5,0.25,0,0.25,0,0.75,TRUE,Urban-dominated
6386,NA,0,30.3723,118.0149,5,Other,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
6387,4,6,30.7703,117.7527,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
6388,NA,0,30.669,117.46,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6389,4,1,31.1034,118.9031,5,Other,5,Other,0,0,0.75,0,0.25,0,FALSE,Mixed
6391,NA,0,25.1817,118.4147,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6392,NA,0,25.4639,116.2935,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6393,NA,0,27.7532,114.7049,5,Other,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
6394,NA,0,28.7348,114.2951,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6395,6,6,36.2594,120.4698,5,Other,3,Urban,0.5,0,0.25,0,0.25,0.5,TRUE,Urban-dominated
6396,12,52,35.0878,116.6297,2,Cropland,4,Wetland,0,0,0,1,0,0,FALSE,Mixed
6398,8,8,35.0394,116.6677,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6400,12,7,35.8937,116.5525,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6406,NA,0,33.1537,111.1579,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
6411,NA,0,30.2403,114.4533,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
6412,NA,0,32.5647,111.4826,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
6413,NA,0,30.9585,111.6822,2,Cropland,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
6414,NA,0,30.5712,111.9617,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6415,NA,0,30.431,111.4379,5,Other,2,Cropland,0,0.5,0.25,0,0.25,0.5,TRUE,Ag-dominated
