file_name,total_days,days_with_DO_below_3,days_11am_DO_below_3,per,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_urban_2km,p_crop_2km,p_other_2km,p_wetland_2km,p_natural_2km,human_share,human_impacted,landuse_group
2279,781,11,4,63.63636364,36.868794,118.793639,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2280,736,1,0,100,34.507991,118.195764,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2281,656,15,2,86.66666667,34.862105,116.042865,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2282,762,5,2,60,35.431478,116.008235,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2283,696,7,1,85.71428571,36.937298,119.395341,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2285,625,11,1,90.90909091,35.03919,116.951152,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2286,711,8,0,100,37.620396,117.327253,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2287,759,145,99,31.72413793,37.255764,118.854524,5,Other,5,Other,0,0,0.75,0.25,0,0,FALSE,Mixed
2288,702,32,7,78.125,37.44649,116.27445,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2290,773,38,23,39.47368421,34.638468,115.556362,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2291,630,14,3,78.57142857,37.025299,116.233597,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
229143,373,13,13,0,-37.78588056,145.02505,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
229147,16,4,1,75,-37.6894,145.3233194,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2292,796,89,35,60.6741573,35.373248,115.88739,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2293,818,39,9,76.92307692,36.66853,117.020359,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2294,791,31,19,38.70967742,37.10119,118.065234,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2296,716,18,5,72.22222222,36.508114,118.537078,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2297,661,1,0,100,37.075474,120.471352,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2299,752,3,0,100,22.888331,113.267097,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2301500,1557,1,0,100,27.872248,-82.2112008,1,Natural vegetation,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
2301635,1595,10,0,100,27.85715556,-82.26858889,3,Urban,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
2302,775,189,92,51.32275132,24.858987,112.309585,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
230220,179,90,58,35.55555556,-37.49078,144.73922,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
230240,734,559,475,15.02683363,-37.57117842,144.7368969,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2303,789,18,9,50,23.665131,117.003995,3,Urban,3,Urban,0.5,0,0.5,0,0,0.5,TRUE,Urban-dominated
2304,751,4,1,75,22.979087,115.832299,3,Urban,2,Cropland,0.25,0.5,0,0,0.25,0.75,TRUE,Ag-dominated
2304000,5830,2531,2315,8.534176215,28.05446224,-82.3637032,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
2306,759,20,4,80,22.238874,112.720441,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2308,766,4,1,75,22.800286,114.92215,3,Urban,3,Urban,0.5,0.25,0,0,0.25,0.75,TRUE,Urban-dominated
2309,772,248,126,49.19354839,23.447464,116.554572,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2311,778,53,15,71.69811321,23.064736,113.512709,3,Urban,3,Urban,0.5,0,0.5,0,0,0.5,TRUE,Urban-dominated
2313700,2110,46,17,63.04347826,29.20413378,-82.769001,4,Wetland,1,Natural vegetation,0,0,0,0.25,0.75,0,FALSE,Natural-dominated
2314,791,5,3,40,23.023376,113.333231,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2315,754,59,16,72.88135593,22.891775,113.47333,3,Urban,3,Urban,0.5,0,0.5,0,0,0.5,TRUE,Urban-dominated
2318,757,101,42,58.41584158,23.028025,113.199715,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2318500,1612,9,7,22.22222222,30.79330556,-83.4534444,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2319,661,2,1,50,24.347717,113.855428,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
232242,181,6,6,0,-37.86192,144.1318,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2322700,979,21,0,100,29.95273288,-82.7859573,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2324,304,7,1,85.71428571,23.711524,113.217941,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2325,752,85,37,56.47058824,21.959607,111.675334,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2326516,1237,1097,1080,1.549680948,30.3397222,-83.9923333,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2326526,2962,60,4,93.33333333,30.3013159,-83.9796085,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2329,772,181,125,30.93922652,23.015018,114.4862,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2330,743,84,35,58.33333333,22.992944,112.290777,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
233217,241,11,8,27.27272727,-38.16360559,144.3468922,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
2333,770,27,5,81.48148148,22.54716,112.97655,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2334,705,63,41,34.92063492,23.686789,116.887764,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2334430,454,69,9,86.95652174,34.15666667,-84.0784167,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2336120,5979,6,0,100,33.83155556,-84.3427778,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2336152,4378,44,20,54.54545455,33.81044444,-84.2479722,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2336300,5289,3,0,100,33.82030556,-84.40763889,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2336313,5709,77,27,64.93506494,33.82163889,-84.43863889,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2336360,5800,4,0,100,33.86916667,-84.37888889,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2336526,5918,19,2,89.47368421,33.7944722,-84.4741944,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2336728,5766,1,0,100,33.74352778,-84.5681667,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2337170,5687,2,1,50,33.65666667,-84.6736111,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2340,795,102,49,51.96078431,22.997112,112.424484,3,Urban,1,Natural vegetation,0,0.333333333,0,0,0.666666667,0.333333333,TRUE,Natural-dominated
2341,770,216,124,42.59259259,22.335273,113.448344,3,Urban,3,Urban,0.666666667,0,0,0,0.333333333,0.666666667,TRUE,Urban-dominated
23432415,4448,762,150,80.31496063,31.62219444,-85.0591667,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2344,284,7,3,57.14285714,24.487936,115.497302,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2344630,5348,53,32,39.62264151,33.35727778,-84.5826111,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2344673,3445,36,21,41.66666667,33.38316667,-84.5727222,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2345,799,635,343,45.98425197,23.572236,116.392179,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2346,712,6,2,66.66666667,21.66039,109.136571,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2354,375,1,0,100,23.556576,110.390755,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2357,723,1,0,100,24.507607,108.884472,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2357150,2673,16,14,12.5,30.903,-84.7495,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2358000,2352,1,0,100,30.7010251,-84.8590871,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2359170,2634,24,23,4.166666667,29.94937094,-85.0154686,1,Natural vegetation,4,Wetland,0,0,0,1,0,0,FALSE,Mixed
2359223,1454,50,14,72,29.7695111,-85.0842806,4,Wetland,4,Wetland,0,0,0,1,0,0,FALSE,Mixed
2363,728,1,1,0,23.415838,111.174427,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2364,680,1,1,0,23.850452,109.516111,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2374,166,2,1,50,46.473199,82.814172,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2376,472,2,0,100,47.329765,87.819778,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2377,723,98,49,50,34.060052,120.225024,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2378,718,9,6,33.33333333,34.786621,116.916933,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2379,708,36,9,75,34.087534,120.247992,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2380,714,4,1,75,32.331747,119.478663,2,Cropland,3,Urban,0.5,0.25,0.25,0,0,0.75,TRUE,Urban-dominated
2382,710,63,42,33.33333333,34.475074,119.284184,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2383,725,89,46,48.31460674,34.420654,119.501679,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2384,652,1,0,100,31.744229,119.803875,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2385,771,101,42,58.41584158,33.400235,120.126341,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2386,688,41,17,58.53658537,34.605988,118.482669,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2387,799,118,53,55.08474576,33.223399,120.2997,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2388,780,5,1,80,32.061707,118.763232,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2389,795,34,3,91.17647059,34.661703,119.182412,3,Urban,3,Urban,0.5,0.25,0.25,0,0,0.75,TRUE,Urban-dominated
2390,736,31,8,74.19354839,34.305619,120.05062,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2391,790,118,60,49.15254237,32.083269,120.333295,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2392,801,142,82,42.25352113,33.798763,120.34031,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2393,772,65,31,52.30769231,33.051439,120.798311,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2394,112,1,0,100,33.191976,117.990686,2,Cropland,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
2394682,2914,3,0,100,34.0789722,-84.8544444,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2395,774,33,24,27.27272727,34.1666,118.882275,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2396,151,1,0,100,34.6214143,118.1051302,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2399,793,135,102,24.44444444,33.459693,120.58843,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2400,779,109,50,54.12844037,32.442549,119.550954,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2401,672,106,61,42.45283019,33.617416,120.47589,2,Cropland,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
2402,788,78,36,53.84615385,34.630774,119.157303,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2403,791,50,31,38,34.625156,119.171402,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2405,804,148,82,44.59459459,34.056805,118.804565,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2406,770,62,45,27.41935484,31.503261,119.838119,2,Cropland,4,Wetland,0,0.25,0.25,0.5,0,0.25,FALSE,Mixed
2407,709,21,3,85.71428571,33.39845,119.609473,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2408,748,89,51,42.69662921,31.894245,120.602195,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
2409,753,2,1,50,34.67746,119.151436,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2411,115,3,0,100,33.282706,118.637266,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2412,780,9,0,100,34.954826,119.144615,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2414,745,100,87,13,34.211619,119.580868,3,Urban,3,Urban,0.5,0.25,0.25,0,0,0.75,TRUE,Urban-dominated
2415,773,54,36,33.33333333,34.668919,119.459167,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2416,706,52,37,28.84615385,34.50932,119.751725,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2417,799,159,67,57.86163522,33.184199,120.701088,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2418,787,87,36,58.62068966,33.626576,118.994994,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2420,775,64,19,70.3125,31.380975,119.639617,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2421,727,58,27,53.44827586,34.398537,117.179892,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2422,711,142,70,50.70422535,34.067903,119.367138,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2423571,2061,54,28,48.14814815,33.52093809,-86.7169325,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
2424,711,19,8,57.89473684,34.786466,119.144453,3,Urban,5,Other,0.25,0.25,0.5,0,0,0.5,TRUE,Mixed
2426,797,46,18,60.86956522,31.909695,120.398111,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2427,716,8,4,50,32.238702,119.241225,3,Urban,3,Urban,0.5,0,0.5,0,0,0.5,TRUE,Urban-dominated
2430,791,107,59,44.85981308,33.351703,120.043331,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2431,674,3,0,100,28.720414,115.456909,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2435,652,88,51,42.04545455,28.296352,117.713131,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
2440,680,30,4,86.66666667,28.947317,117.572119,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2443,764,3,2,33.33333333,28.675696,115.909228,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2445,657,1,0,100,29.6051759,116.1272585,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2446,565,4,1,75,28.941453,117.151076,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2450,614,10,0,100,40.3405825,115.5478498,2,Cropland,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
2453,159,2,0,100,38.037057,114.468664,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2454,799,40,13,67.5,37.211118,115.350472,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2456,661,1,0,100,34.765515,113.753602,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2458,192,10,6,40,33.8193013,116.3484945,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2459,626,9,3,66.66666667,33.124041,111.460461,3,Urban,1,Natural vegetation,0.333333333,0.333333333,0,0,0.333333333,0.666666667,TRUE,Mixed
2461,768,27,9,66.66666667,33.68667,114.16434,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2462,739,9,4,55.55555556,33.8792895,115.4910372,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2463,712,1,1,0,35.850782,113.931199,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
2464,784,26,16,38.46153846,30.367019,120.221154,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2468,761,93,44,52.68817204,29.998926,122.215702,3,Urban,3,Urban,0.5,0,0.25,0,0.25,0.5,TRUE,Urban-dominated
2469,701,117,89,23.93162393,30.742701,120.487901,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2470,767,47,18,61.70212766,30.389197,119.953649,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2471,584,70,20,71.42857143,30.505958,120.948967,5,Other,5,Other,0.25,0.25,0.5,0,0,0.5,TRUE,Mixed
2472,659,1,0,100,28.769243,118.659728,1,Natural vegetation,1,Natural vegetation,0.25,0.25,0,0,0.5,0.5,TRUE,Natural-dominated
2473,763,1,0,100,28.687516,118.813398,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2474,719,49,21,57.14285714,28.322041,119.704038,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2475,722,79,16,79.74683544,30.27792,121.31823,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2476,864,43,24,44.18604651,29.506424,120.897324,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2478,751,54,19,64.81481481,28.212405,121.101439,1,Natural vegetation,2,Cropland,0,0.5,0.25,0.25,0,0.5,TRUE,Ag-dominated
2479,684,27,8,70.37037037,30.921099,120.177691,2,Cropland,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
2480,638,8,0,100,28.892731,118.545013,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2481,792,43,33,23.25581395,30.78938,121.121247,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2482,865,66,48,27.27272727,30.963576,120.101914,5,Other,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2483,680,57,32,43.85964912,30.616051,120.805238,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2484,792,74,45,39.18918919,28.494492,119.833412,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
2485,759,1,0,100,30.8909035,120.1005112,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2486,721,10,3,70,28.439517,121.543023,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2487,712,53,33,37.73584906,30.848742,120.894048,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
2489,695,1,0,100,28.401886,119.538611,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2490,697,9,4,55.55555556,30.724406,120.994556,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2491,748,1,0,100,30.736711,120.911908,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2492,725,37,19,48.64864865,30.939381,120.342285,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
2496,747,54,39,27.77777778,29.907382,120.313331,1,Natural vegetation,3,Urban,0.75,0,0,0.25,0,0.75,TRUE,Urban-dominated
2497,800,4,0,100,30.030173,120.604399,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2498,678,186,56,69.89247312,30.003568,120.801067,3,Urban,3,Urban,0.5,0.25,0,0,0.25,0.75,TRUE,Urban-dominated
2499,647,53,31,41.50943396,30.8849975,120.7095199,3,Urban,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
2500,670,59,35,40.6779661,30.402274,120.545629,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2501,678,29,18,37.93103448,30.856484,120.914013,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2502,848,1,0,100,30.82326,119.780421,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2503,790,28,16,42.85714286,30.047365,121.093727,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
2504,666,44,20,54.54545455,28.165644,121.061852,3,Urban,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
2506,678,2,1,50,29.622386,119.815549,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2507,797,7,3,57.14285714,30.301193,119.973122,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2509,680,141,94,33.33333333,30.505918,120.948956,5,Other,5,Other,0.25,0.25,0.5,0,0,0.5,TRUE,Mixed
2510,158,1,0,100,28.186588,119.602925,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2511,800,113,74,34.51327434,30.814378,121.102536,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2513,784,4,1,75,19.624334,110.717366,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
2518,735,2,0,100,19.882588,110.416458,5,Other,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
2519,751,28,19,32.14285714,30.359787,115.159707,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2520,469,17,8,52.94117647,30.775926,113.43734,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2521,501,2,0,100,30.425803,115.027978,3,Urban,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
2522,659,38,10,73.68421053,32.059363,112.382843,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2523,725,9,6,33.33333333,30.1823,112.866681,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2524,702,219,172,21.46118721,31.664417,112.184187,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2525,488,147,109,25.85034014,30.164666,113.892022,2,Cropland,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
2526,296,9,6,33.33333333,30.278016,113.109137,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2527,723,274,210,23.35766423,30.264433,113.791834,2,Cropland,2,Cropland,0,0.5,0,0.25,0.25,0.5,TRUE,Ag-dominated
2529,645,4,2,50,30.262804,115.423717,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2531,577,15,7,53.33333333,30.395714,114.092344,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2536,737,103,59,42.7184466,26.433311,118.623307,5,Other,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
2542,351,5,3,40,26.205703,119.555245,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2554,514,1,0,100,27.017328,108.63525,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2555,583,1,0,100,26.768079,107.879014,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
2556,383,1,0,100,25.282076,105.533786,1,Natural vegetation,1,Natural vegetation,0,0.333333333,0,0,0.666666667,0.333333333,TRUE,Natural-dominated
2559,543,14,10,28.57142857,41.251133,122.63783,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2560,694,7,0,100,41.265244,123.704185,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
2561,704,1,0,100,40.544025,120.708427,5,Other,3,Urban,0.5,0,0.5,0,0,0.5,TRUE,Urban-dominated
2564,635,1,1,0,40.317253,124.659946,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
2566,470,4,1,75,41.003403,122.507547,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2567,692,52,20,61.53846154,41.864105,123.868182,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2570,734,14,0,100,40.619733,119.485351,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2571,669,5,1,80,42.2059018,123.5529584,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2572,710,2,0,100,41.599141,120.69456,2,Cropland,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
2573,797,1,0,100,40.607377,120.762881,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
2575,169,2,0,100,40.6805983,122.217647,3,Urban,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
2576,515,10,1,90,41.835441,123.42944,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2577,482,33,15,54.54545455,41.433116,122.753617,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2580,367,1,1,0,48.258915,134.6728087,4,Wetland,5,Other,0,0,1,0,0,0,FALSE,Mixed
2583,486,8,3,62.5,46.003555,126.646118,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2584,84,10,10,0,53.480873,122.3556112,3,Urban,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
2586,752,84,61,27.38095238,31.392691,121.522058,5,Other,5,Other,0.333333333,0,0.666666667,0,0,0.333333333,TRUE,Mixed
2587,633,22,20,9.090909091,30.924535,121.571838,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2588,157,1,1,0,31.032082,120.872697,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2589,737,69,34,50.72463768,31.241434,121.476553,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2590,604,1,1,0,25.045806,102.710002,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
