file_name,latitude,longitude
3191,33.285402,118.872243
3177,33.104157,118.736352
3169,32.427353,119.265049
2413,33.028792,118.500556
2378,34.786621,116.916933
3944,33.014668,118.920997
6378,33.0479,118.9285
2398,33.647568,119.447306
3131,33.268901,118.983374
2405,34.056805,118.804565
2383,34.420654,119.501679
2389,34.661703,119.182412
2420,31.380975,119.639617
2382,34.475074,119.284184
2414,34.211619,119.580868
2400,32.442549,119.550954
2412,34.954826,119.144615
2388,32.061707,118.763232
3933,34.65195,119.168553
2403,34.625156,119.171402
2402,34.630774,119.157303
2384,31.744229,119.803875
2164,35.004221,118.912242
2415,34.668919,119.459167
2409,34.67746,119.151436
2416,34.50932,119.751725
2418,33.626576,118.994994
2386,34.605988,118.482669
2423,34.7645984,118.7054204
2380,32.331747,119.478663
2422,34.067903,119.367138
2424,34.786466,119.144453
3188,32.065877,118.394022
3184,31.800701,118.901999
3174,32.302834,121.193199
3165,31.46746,118.882541
3114,32.009033,118.826554
2381,31.8864297,118.5239199
3126,32.598956,120.945333
3140,32.171928,121.373409
3163,33.301657,119.182933
3118,31.581693,119.733919
3121,32.002485,120.026617
3167,32.07894,120.646561
3135,32.05804,121.591802
3170,31.260263,120.87278
3133,31.930388,121.822913
3148,31.452117,120.427174
3158,31.515118,121.276419
3128,32.061707,118.763232
3180,31.388542,120.973408
3938,31.2108663,119.914114
3943,31.232669,120.112206
2419,31.1316451,120.2181405
2123,31.620979,119.021234
6216,31.1347,120.1897
3171,32.032782,118.752935
3113,31.342268,120.640035
3153,31.768555,120.810987
3164,31.191479,120.661595
3179,31.433021,120.875192
3172,30.831855,120.558677
3187,31.460995,120.869564
3149,32.570502,119.949664
3142,31.16419,120.641046
2411,33.282706,118.637266
3935,33.309872,118.306989
3119,33.311428,118.304098
3193,33.401736,118.538133
2394,33.191976,117.990686
2427,32.238702,119.241225
3934,33.309872,118.306989
3120,31.547984,120.010409
3166,32.375163,120.845123
2428,34.072752,118.296812
3190,34.072752,118.296812
3115,33.909789,118.294211
3132,31.816204,121.022964
6218,33.4816,118.1131
2410,33.4756166,118.099662
2426,31.909695,120.398111
3156,31.547747,121.035126
3159,32.485833,119.87053
3189,32.061707,118.763232
3168,32.421756,119.893747
3144,31.953122,120.252139
3134,32.056126,120.412665
3182,31.910246,120.32641
3946,32.687943,120.254645
2425,31.318337,119.936482
3137,32.090435,120.288398
3136,31.635595,119.506363
2179,31.87893,120.977622
3122,31.678267,120.154207
3178,31.554449,120.284393
3162,31.925323,118.532748
2406,31.503261,119.838119
3124,31.211617,119.89146
6212,31.3789,120.2461
3143,31.405592,120.135477
3936,31.954642,118.734382
2404,31.3994789,120.2294781
3123,33.597258,118.897236
3185,31.671141,120.474809
3186,31.907854,120.204109
3183,31.577007,120.556522
3141,31.492944,120.993712
3129,34.639856,116.715063
3117,33.700643,118.925481
2407,33.39845,119.609473
2421,34.398537,117.179892
2395,34.1666,118.882275
3949,33.560551,119.16663
3941,34.141262,117.102731
3173,34.5227503,117.9285451
3150,34.217261,117.249737
2396,34.6214143,118.1051302
2408,31.894245,120.602195
6214,34.7589,117.0059
2397,33.9821408,117.8784662
3160,32.245055,119.911408
2393,33.051439,120.798311
2391,32.083269,120.333295
2387,33.223399,120.2997
2399,33.459693,120.58843
2188,33.731002,120.393063
2430,33.351703,120.043331
2392,33.798763,120.34031
2379,34.087534,120.247992
3155,32.538861,119.959148
3175,32.945673,120.315457
2385,33.400235,120.126341
2417,33.184199,120.701088
2401,33.617416,120.47589
2390,34.305619,120.05062
2377,34.060052,120.225024
3161,33.518002,119.119448
2155,33.22046,119.316931
3152,32.492358,119.50462
3154,32.410881,119.560684
3147,31.908105,120.062543
3116,32.3252145,119.6991839
3125,32.328114,119.396018
3139,31.782611,120.554152
3130,31.488754,120.304898
3181,32.123444,119.57278
3151,31.22454,119.850415
3127,32.084891,119.184865
3937,31.925363,119.1607
3146,31.758783,120.00259
3145,32.099615,118.503297
3234,28.675696,115.909228
3959,28.380294,117.886282
3242,28.675696,115.909228
3950,28.296352,117.713131
3215,26.807029,115.212355
2137,25.860693,115.024412
3210,28.540289,116.780174
3221,25.853142,115.616498
3220,26.445815,116.007183
3212,27.286929,115.507866
2191,28.675696,115.909228
3194,25.76277,114.564865
3245,24.907362,114.814769
3218,25.283983,115.077844
2437,28.675696,115.909228
3211,27.975141,116.360265
2189,28.675696,115.909228
3206,27.895566,115.455573
3240,26.511634,114.69945
3235,26.653952,114.831916
3209,28.077279,115.740841
3231,26.887366,114.504463
3233,28.422023,115.994774
3236,26.584506,114.51329
3196,27.449948,115.124723
2449,29.20291,117.1077
2448,29.676932,117.448049
3214,29.348431,117.805492
3239,28.719697,115.009313
2435,28.296352,117.713131
3199,29.287166,115.795165
3223,29.307041,114.643257
3197,28.943204,113.978794
3202,29.007762,115.826974
3227,28.831606,115.523104
6234,29.2455,116.1894
2445,29.6051759,116.1272585
2434,29.2504565,116.1868837
2432,29.258872,117.856331
3201,29.027675,114.5361
2441,29.738731,116.257957
3962,28.937415,116.50034
2438,29.7294296,115.9811165
3205,28.493828,116.479433
6356,29.2076,115.4868
2436,28.502825,116.09994
2190,29.637542,117.303815
3198,28.687873,115.889562
3217,29.016918,116.062341
2442,28.571832,115.790844
3207,29.406277,116.62703
6233,28.7682,116.0853
2170,28.7685731,116.0913702
3203,28.611744,116.386425
3200,28.904167,116.263514
3246,26.294256,115.733224
3237,29.819033,116.185114
3241,27.678079,113.666161
3219,27.582759,113.826919
3222,28.143197,117.700931
2447,29.061247,116.611057
2440,28.947317,117.572119
3238,29.573067,116.767532
6236,28.9406,116.4269
2433,28.9010223,116.4236311
2446,28.941453,117.151076
3224,28.287951,117.278338
3953,28.023014,115.909403
3216,28.330102,117.517337
3243,28.315217,117.709451
2439,28.378044,117.449588
3213,27.811853,114.452951
3229,28.712683,116.433667
3208,27.809566,114.968562
3226,28.549469,115.935611
6393,27.7532,114.7049
3225,26.235491,114.492474
3232,27.502703,116.648777
3956,27.00218,114.138478
3244,28.442408,115.521937
2444,25.704528,114.545317
2431,28.720414,115.456909
2443,28.675696,115.909228
3195,28.251621,115.874299
6394,28.7348,114.2951
3230,28.267969,116.873314
3228,28.408802,116.88053
3204,28.694779,116.71726
3669,40.234403,123.328585
3681,40.923266,122.803966
3665,40.486587,123.490455
4102,41.036863,122.926206
2566,41.003403,122.507547
3667,41.24599,125.36858
2574,41.370208,123.90975
2560,41.265244,123.704185
3668,41.305127,123.102284
2562,40.611139,120.702485
2572,41.599141,120.69456
3670,39.471652,122.582711
3677,41.48316,120.128193
2144,41.879991,120.98351
4104,39.510908,122.475631
4119,39.324437,122.211445
3683,41.72692,125.03679
4105,39.400898,121.669792
3658,40.95209,120.862859
3657,39.961939,123.075717
3685,39.781799,123.129198
4112,40.223583,124.507297
4114,40.465339,124.654708
2558,40.1170344,124.3886435
6204,40.1157,124.39
6203,41.8857,124.0815
2568,41.8888159,124.0940416
2567,41.864105,123.868182
4103,41.986207,124.380704
2565,41.940288,123.71503
2564,40.317253,124.659946
2109,41.32954,124.19027
3688,41.948698,124.130817
4117,42.024141,121.687474
2570,40.619733,119.485351
3673,40.210189,120.433988
3674,40.269321,120.469041
2573,40.607377,120.762881
3682,40.754672,120.59247
4115,40.99881,121.55659
4106,41.061356,122.282673
3672,40.375511,124.742974
4107,38.94363,121.57324
4118,41.039546,120.977806
3664,42.754086,124.083179
2578,41.124616,121.388707
4111,41.835441,123.42944
4101,40.453067,124.061637
2576,41.835441,123.42944
4110,41.1048788,123.3651187
4100,40.8774,122.274212
3659,41.330582,123.154762
4109,41.307508,124.132657
3660,40.981633,123.268332
2102,41.1889225,122.1876454
3676,41.125026,121.908957
4116,40.972106,121.987833
2126,41.149403,121.813325
3656,41.238406,122.231353
2557,41.81237,123.581661
3684,41.764823,123.384579
2559,41.251133,122.63783
3675,42.01371,122.951184
3689,42.148935,123.208802
2577,41.433116,122.753617
3666,41.797545,123.196401
2563,40.894132,121.842831
3662,41.5986,121.935696
4108,42.243274,124.036625
3679,42.243274,124.036625
3661,38.860947,121.463803
2561,40.544025,120.708427
3678,39.841474,122.117254
3663,40.375511,124.742974
4113,42.98273,123.55335
2098,40.363954,120.273091
2571,42.2059018,123.5529584
3680,42.524463,124.304236
2569,42.431383,123.890069
3687,42.621437,123.675436
3686,42.374136,124.253848
6205,40.6807,122.2336
2575,40.6805983,122.217647
3671,40.549855,122.652461
3815,50.2368348,119.5411106
2675,42.632207,117.396207
2680,40.893181,108.334851
2671,40.299739,107.041572
2674,40.545734,110.022067
6489,40.8675,108.7942
2228,40.966814,106.948099
2223,40.5315391,109.9285814
2676,40.875904,110.464922
6332,40.5317,109.9147
6365,40.2585,111.148
2673,40.819102,111.664859
2225,40.81746,112.528279
2227,38.342756,103.630837
3818,47.206055,122.476136
3813,42.760177,121.144429
2154,47.8800106,117.8676958
3821,50.1992823,119.3613977
3819,49.214612,125.07349
2678,50.14466,124.283193
3820,50.308321,119.371214
6366,50.2369,119.5411
6353,49.3061,118.0472
2224,49.2773263,118.1028904
2679,38.288916,104.435185
2230,48.966937,117.765285
3816,43.174106,117.758673
2229,46.097446,122.051897
3812,42.441301,120.807707
2222,39.5163998,106.7539556
2672,40.953413,112.436578
3814,46.357501,121.91548
2677,40.869045,111.695348
2226,39.055305,106.075203
3817,45.926269,122.236209
2841,38.471317,106.258754
2843,35.834736,106.8165
2840,38.813644,106.67004
2249,39.3762768,106.7481134
2842,37.492035,105.807845
2250,37.480632,105.297744
2839,38.522958,106.235269
2845,38.44729,106.29814
2847,38.147696,106.547491
2248,37.4787797,105.1626375
6457,37.4863,105.1241
2844,37.481685,105.563539
2846,37.536064,105.09761
2140,36.830163,101.080194
3760,36.980189,99.825521
3763,37.06595,102.356194
2163,37.02715,102.404068
3758,36.3246,102.815227
4170,36.3348927,102.8097858
3756,35.978848,100.84115
3764,36.121257,101.009202
3759,33.28621,97.461274
4168,36.620901,101.780199
6198,35.874223,94.566714
3762,36.753606,101.769897
3757,36.99726,101.631766
4166,36.556856,101.930057
3761,32.90242,100.796611
4171,33.011787,97.255347
2968,36.584928,121.025384
2275,38.010543,117.686232
2286,37.620396,117.327253
2288,37.44649,116.27445
2276,37.701315,118.126414
2289,37.864919,117.885594
2265,37.914529,117.683318
2277,38.063661,117.792787
2290,34.638468,115.556362
2294,37.10119,118.065234
2291,37.025299,116.233597
3893,37.569847,116.335396
3882,36.866154,116.459246
3889,36.997097,116.580564
2956,38.018599,118.909417
2965,36.748637,115.927885
2266,37.280543,118.730288
2281,34.862105,116.042865
3886,34.868596,116.175491
3881,35.406527,115.768534
2151,36.276864,116.117321
2966,36.665439,116.839637
2296,36.508114,118.537078
2168,36.7282673,117.0045935
6237,36.725,116.9886
2271,36.48392,116.990901
2969,35.104323,116.999244
2292,35.373248,115.88739
2267,35.337055,116.619434
2282,35.431478,116.008235
2970,35.093029,116.390365
6396,35.0878,116.6297
2967,35.389133,116.593313
2293,36.66853,117.020359
2184,34.879613,117.027314
3891,35.545109,116.398556
2185,35.538668,116.84332
2278,35.346292,116.765526
6397,35.2339,116.6635
6398,35.0394,116.6677
3890,35.109899,116.210637
2957,36.94308,118.106575
6238,34.8042,117.1695
2264,35.071916,118.229582
2273,35.225111,116.513133
2295,36.193418,117.455376
2958,36.863486,116.228742
3892,36.4882979,115.2760986
3895,36.031315,115.930108
3884,36.714252,117.533386
2280,34.507991,118.195764
6401,34.5087,118.1904
3888,34.926483,118.382936
3897,35.877443,115.476276
2268,34.7022325,118.4786666
2951,35.545375,116.827792
2954,34.764207,118.710756
2953,36.074312,118.753745
2269,34.5999124,118.1425578
2955,35.665166,118.096923
2297,37.075474,120.471352
2963,37.41156,116.317671
2272,35.80937,119.639585
6395,36.2594,120.4698
2952,36.665194,117.065407
2274,36.35474,120.524975
2961,35.341198,119.454681
2960,35.496218,118.818401
6400,35.8937,116.5525
2284,35.93722,116.313083
3885,36.272938,117.379726
2270,35.651181,115.517942
2283,36.937298,119.395341
2279,36.868794,118.793639
2962,36.467925,119.51198
2287,37.255764,118.854524
3887,37.535881,121.289911
3880,36.685903,121.175962
2964,37.505466,117.86615
2285,35.03919,116.951152
3894,35.144836,118.274968
3883,34.5519243,117.7168927
2959,34.90613,117.237479
3896,37.266821,117.073018
2135,35.909376,119.156486
3902,40.503436,114.125063
2996,40.527234,114.26629
2978,39.978412,113.808537
2984,35.804568,112.091637
3901,39.875333,113.489663
3899,39.420892,114.261962
2973,39.29562,114.422665
2988,35.721123,110.611691
2979,39.881319,113.436835
3900,39.255668,112.396587
3903,35.275713,112.641421
2990,35.802291,112.325978
2999,37.545849,112.623635
2994,37.116438,111.938469
3000,35.817267,112.892592
3005,38.437547,112.760715
2972,35.6432,111.311222
3008,36.451597,110.666933
3906,37.641851,110.797948
2992,38.204692,111.790879
3002,38.602968,110.89649
3003,37.191212,110.767014
2975,37.391903,110.638294
6201,37.3924,110.631
2136,38.507579,110.896829
2981,37.509128,112.040886
2982,37.061278,111.84924
2974,39.385192,112.7273
2993,40.248502,112.313511
2997,38.08174,111.885129
3007,37.473111,112.332332
2971,36.007278,112.369528
3905,37.560394,112.372973
2976,39.046414,112.928209
2989,38.507979,112.970149
2983,37.923195,112.751459
2987,38.510679,113.281555
2995,35.931234,111.064937
2998,37.394505,111.933908
2298,39.5795193,111.4302725
3006,36.392544,111.119482
3001,37.848604,113.648897
3898,35.13497,111.825047
3904,35.5568882,110.7114536
3907,35.661524,110.633701
3004,38.349717,112.736862
2991,34.827824,110.350121
2985,36.262111,112.893756
2977,36.851836,112.904166
2128,37.510809,111.163242
2980,37.011252,112.659155
2986,36.571283,112.799677
3009,34.787733,110.74778
6347,32.1658,109.5825
3750,32.712122,109.051295
3739,34.342738,109.597958
3746,32.664393,108.977515
3738,34.366644,107.312554
3753,34.881673,106.710551
4154,34.353997,107.271763
3755,34.194785,106.830416
3748,33.903743,106.484069
4165,33.216619,107.952694
2158,34.265472,108.954239
2099,33.042398,106.264817
4153,35.00617,108.73628
2130,33.573434,106.064492
2117,33.278916,106.138647
2133,33.22567,106.963432
4163,34.081339,110.48559
4151,33.692346,110.328793
4157,33.890881,109.908749
4161,33.227866,110.067047
6199,35.451425,109.462752
2114,34.889459,108.989429
2159,34.749162,110.050793
4159,34.564536,109.485973
4162,34.613631,110.2348456
3740,34.331984,109.10789
3747,34.341042,109.029633
3737,33.004823,107.892183
4156,34.460378,109.251996
2134,34.183074,108.187798
4160,34.45589,109.005226
4155,34.340908,108.761697
4152,34.255578,108.415865
2116,35.573981,109.261182
4164,32.059181,109.213974
3742,38.449826,110.337091
2115,36.069564,110.444343
4158,34.032457,110.104616
6490,36.8995,109.0897
3752,34.292807,109.042987
3741,33.999268,109.439328
3743,37.448286,110.712318
3749,38.966786,110.982543
2162,38.241967,110.484742
3745,38.421699,110.750542
3744,37.071869,110.424431
3754,37.993818,109.854869
3751,37.921796,109.181303
2586,31.392691,121.522058
2208,31.40073,121.423992
2196,31.579754,121.798307
2202,31.362887,121.745275
2197,31.626252,121.384665
2201,31.535298,121.6762
2209,30.872458,121.541336
2211,31.276424,121.225288
2589,31.241434,121.476553
2210,30.96988,121.312408
2198,31.193231,121.785769
2200,31.013867,121.754522
2207,31.088307,120.985569
2204,31.1155091,120.9170361
2588,31.032082,120.872697
2203,31.023111,121.041476
2587,30.924535,121.571838
2206,30.949895,121.204222
2205,31.005464,121.12989
2199,31.801399,121.194699
2112,31.264172,105.07645
2814,32.169199,104.371118
2790,30.217462,103.885342
2765,32.200873,105.298706
2772,31.676821,107.62806
2736,30.913256,104.394305
6194,30.317805,103.970525
2747,30.499615,104.035727
2810,31.025919,103.593384
2766,30.381788,103.869644
2740,30.915699,104.14104
2763,30.602938,104.537094
2760,30.651651,104.075931
3849,31.40885,107.240246
2794,31.040764,106.862146
2755,30.775219,106.825234
2801,29.401596,103.827306
2741,29.106833,105.649307
2809,31.450809,105.009724
2803,32.389563,105.781436
2806,31.018642,104.859137
2750,31.141915,102.423009
2807,30.558761,105.511944
2754,30.711993,105.827923
2738,31.938295,106.016657
3845,31.80927,101.44973
2788,32.246338,99.294566
2784,29.903359,99.056393
2789,28.898659,104.95491
2161,30.168904,106.667907
2811,32.1837,105.33388
2792,30.469907,106.092085
2240,29.528191,104.236215
2804,32.427518,105.857165
2239,32.78015,105.430637
2749,32.058476,107.989972
2241,32.6570828,105.8766792
2742,32.386776,105.739457
2753,30.899389,103.960365
2781,29.556038,103.755595
2815,29.15477,103.958521
2771,31.236052,107.21441
2762,30.651651,104.075931
2779,29.796617,103.489224
2813,27.611511,102.191008
2777,27.084924,102.201781
2242,29.08974,105.607798
2148,27.840777,102.269485
2243,28.920485,104.264181
2791,31.028382,106.619841
2743,28.46181,105.617896
2761,31.31484,104.400543
2182,28.950873,105.359266
2759,28.404328,103.57403
2785,28.8911868,105.435826
6440,28.9003,105.4459
2786,28.887274,105.401685
2800,28.74236,105.229785
2773,28.895583,105.549859
2767,29.5168886,103.7652049
6261,30.2604,103.891
2795,31.065617,105.190887
2746,31.351132,104.829939
2798,30.64638,103.874375
2768,27.888273,102.251128
2816,30.923649,105.024622
2751,31.865155,104.526629
2776,31.624272,106.022192
2812,29.989115,102.957199
2176,27.944155,102.917075
2752,31.535969,105.649402
2756,27.965618,102.131198
2793,29.891922,104.636796
2817,26.5972815,101.5065686
2748,26.598324,101.784912
2782,27.063134,101.908514
2244,30.632392,104.13284
2757,30.45568,104.003892
2808,30.321626,105.340003
2783,31.286621,105.271433
2758,30.107342,102.76319
2739,29.248483,102.824629
2818,29.926985,103.153212
2737,29.351175,105.414315
2796,31.667347,106.886959
2787,28.018072,104.891459
6262,28.7799,104.6233
2764,28.7791268,104.6214833
2778,29.040938,104.164944
6442,29.2443,104.2998
2775,28.778317,104.676341
2805,32.189997,105.415702
2799,31.535904,104.372125
2744,31.09342,102.864996
2774,30.088293,104.671059
2769,30.811037,104.464624
6443,29.9614,104.6532
2797,30.625746,103.661498
2802,29.434889,105.030264
2780,29.504172,103.74717
2770,31.376229,104.896536
2745,30.057141,101.077814
2246,38.871337,117.424182
2837,39.084158,117.200983
2828,39.399788,117.364817
3863,39.425671,117.369589
2822,38.763512,117.565847
3870,38.849567,116.991517
3865,39.1012,117.042801
2831,38.575858,117.311264
3867,38.572307,117.266353
3864,39.137218,117.210917
3862,38.838361,117.333968
2832,39.099467,117.236295
2834,39.880008,117.401466
2836,38.987431,117.719872
2826,39.057732,117.656499
3869,38.770583,117.5701
3868,39.439892,117.075969
2823,39.177685,117.178687
2245,39.1393072,117.18897
2821,39.150547,117.160843
2827,39.162712,117.172691
2247,40.0214909,117.7155247
2838,40.135123,117.975537
2830,40.037261,117.444056
2819,40.030984,117.613633
2820,40.040942,117.498843
2835,38.689473,117.107112
2833,39.047531,117.345251
2824,38.680679,117.083436
2825,38.075104,114.295174
2829,39.148061,117.145238
2545,29.438186,90.954869
6454,29.4426,90.9293
2143,29.4748025,94.5904021
6271,29.4782,94.6247
3930,48.0266251,85.5442276
3111,43.496815,83.354533
6197,40.54447,81.2973
3108,37.882358,77.429946
3927,43.652473,87.573626
3093,48.722821,87.033186
3924,47.321782,87.942574
3102,43.9216,81.302551
2376,47.329765,87.819778
3101,47.358937,89.661082
3110,46.599598,87.935061
2373,46.144595,90.988352
3092,43.793026,87.627704
3095,47.281648,87.284673
3096,41.974899,86.633666
3097,41.747452,86.775271
3098,41.97979,86.632002
3926,37.445847,78.5372
3099,42.051982,86.279858
3103,43.925264,81.312678
3923,39.492391,75.885192
3107,44.487779,81.158159
6195,41.741893,83.171831
3925,40.506678,81.301296
3922,38.379104,77.400724
2374,46.473199,82.814172
3094,43.793026,87.627704
3109,43.644475,87.548992
3105,39.214262,75.565924
3100,43.769566,81.879815
3929,43.796438,87.607432
3112,43.421744,82.48857
3104,42.926359,80.77015
2372,43.838487,80.6666489
2375,43.797645,87.609015
3106,42.871439,90.201337
3797,24.687116,102.6343829
3794,25.865376,100.16959
2639,24.426243,99.31376
3800,25.428822,99.342167
2160,24.517107,98.286565
3793,24.73834,98.977294
6267,24.7355,98.971
6268,25.1477,102.0548
2595,26.341758,103.264753
2655,25.029147,102.678433
2594,25.72075,98.561684
2214,25.6182681,100.2283629
2638,24.997978,102.682596
2221,25.199545,99.470554
6270,25.649,100.241
2619,25.03425,101.54699
2601,26.861431,100.220307
2145,25.958516,100.124072
2604,25.568941,100.178267
2633,27.731131,103.897452
2665,24.396192,98.518682
2660,27.559972,99.035696
3796,24.1554068,98.1012409
3795,23.981819,97.879546
2592,27.17941,99.151708
2659,25.588742,100.21412
2217,22.5092497,103.9569181
6453,22.5093,103.9583
2670,26.93877,100.061806
2653,23.018383,103.344087
2654,24.648205,100.228662
3789,22.505995,103.966272
2662,24.977869,102.6957
2615,23.532261,102.341173
3801,25.7492,99.2347
2125,23.366544,104.253525
2618,28.598761,103.971257
2613,24.924339,102.725061
2648,25.019045,102.682976
3804,24.678912,102.688312
2608,25.59304,100.221316
6447,25.033,102.6777
2643,25.211904,102.47833
2651,26.588653,100.188942
2218,24.656413,102.641488
2640,24.656413,102.641488
2624,26.743353,103.505731
2656,24.985816,102.470948
2657,22.42942,101.412186
2141,24.242784,102.482485
2147,25.55634,103.820802
2641,25.045806,102.710002
3798,24.8351257,102.6637574
2627,24.8974354,102.7598514
2216,24.9704441,102.6365007
2220,25.304817,102.774897
6265,24.89,102.7492
2591,24.946646,102.706839
2642,25.041489,102.748474
2607,24.824166,102.7676
2634,26.943372,100.620865
2605,24.200715,102.4234
2212,24.951581,102.691559
6449,24.969,102.7077
2626,24.992944,102.654327
6448,25.0115,102.6694
2661,24.876459,102.477035
2617,25.337579,103.233232
2636,25.717534,100.238235
2628,25.648198,102.646816
2614,25.220989,102.505553
2645,24.448543,103.436917
2664,24.912227,103.00313
2646,26.890883,100.219753
2663,27.3077,100.250903
2625,26.493989,99.1566
2637,27.662574,100.781291
6451,27.701,100.777
2669,25.090788,103.134416
2603,24.553494,100.489424
2629,25.045806,102.710002
2668,25.385831,102.202822
2611,23.589496,99.077975
2616,23.262287,99.676621
2590,25.045806,102.710002
2623,26.865534,98.871293
2620,22.49637,100.58072
2213,22.567284,102.274306
6452,22.5846,102.2871
2649,24.666808,98.233033
2612,22.683623,103.058091
2652,23.255495,104.487444
2596,27.188602,100.904089
2175,27.0311,103.363742
2602,25.09684,102.686743
2650,25.771733,103.920583
3806,26.884715,100.426897
2609,27.795905,99.813832
2600,23.435832,105.258513
2215,23.001322,104.778803
2658,23.900462,106.15664
2598,21.91636,101.247382
2597,21.675541,101.13535
3805,21.8446659,100.9368773
2666,24.573611,99.942277
2599,23.980477,98.971934
2621,21.69394,100.048093
2647,24.85047,101.999503
2606,23.603082,99.614273
2622,24.572973,102.964021
2219,24.4073596,102.8342147
2644,24.219417,103.10624
2630,24.111735,102.75097
2593,24.195343,103.108814
2632,24.155922,102.446686
2139,24.3712,102.776866
2631,27.330165,103.460126
2667,26.022763,103.862648
3807,26.452374,104.167562
3790,23.227246,102.825559
2635,25.858054,101.532609
2610,25.045806,102.710002
3358,30.442504,120.070573
3392,30.012424,122.099384
3348,30.147737,120.407333
3370,30.25332,119.866868
3366,29.809832,119.686874
3367,29.793535,119.691434
3376,29.772181,120.238368
3357,28.186716,121.288071
6380,29.5071,119.212
3343,29.546429,118.968529
3361,28.965018,121.593658
3391,30.245638,122.199853
2505,29.6821828,118.7920482
3374,30.267446,120.152791
2479,30.921099,120.177691
2100,30.84969,120.418512
2108,30.402384,120.554155
2476,29.506424,120.897324
2474,28.322041,119.704038
2492,30.939381,120.342285
2502,30.82326,119.780421
2477,30.640482,119.602837
2507,30.301193,119.973122
2485,30.8909035,120.1005112
2482,30.963576,120.101914
2486,28.439517,121.543023
2484,28.494492,119.833412
2487,30.848742,120.894048
2481,30.78938,121.121247
2471,30.505958,120.948967
2483,30.616051,120.805238
2501,30.856484,120.914013
3350,30.267446,120.152791
3381,30.788164,121.287508
2499,30.8849975,120.7095199
2469,30.742701,120.487901
2495,30.370015,119.538923
2511,30.814378,121.102536
2464,30.367019,120.221154
2497,30.030173,120.604399
4020,30.9232021,120.7132892
2500,30.402274,120.545629
2490,30.724406,120.994556
2509,30.505918,120.948956
3355,29.266018,120.051391
3347,29.302339,120.08912
3345,28.467694,119.416539
3387,29.200956,119.492445
3359,29.365627,119.526751
3349,29.237912,120.04101
3351,29.071245,120.435644
3344,30.288081,120.12163
3368,31.123297,119.902583
3375,29.071266,119.671617
3383,29.44436,119.931804
3393,28.401295,119.958275
4027,28.27734,120.111753
3382,27.635937,119.721589
4021,28.368346,120.686717
3352,28.269015,119.711093
3346,30.290266,120.590799
3364,28.536111,119.396815
3354,28.302934,119.709158
3373,28.971763,118.899071
3356,28.001303,119.638965
3380,28.125885,120.340033
6220,28.177,120.2003
2489,28.401886,119.538611
2478,28.212405,121.101439
2494,29.23126,121.827794
2470,30.389197,119.953649
2475,30.27792,121.31823
2510,28.186588,119.602925
2503,30.047365,121.093727
4022,29.630451,120.859505
3377,29.90894,121.532765
2488,29.767201,121.395288
3385,28.722889,119.366656
2480,28.892731,118.545013
2473,28.687516,118.813398
2472,28.769243,118.659728
2506,29.622386,119.815549
2465,28.575709,119.34579
2493,30.267446,120.152791
2466,28.824718,121.435589
2508,29.127464,118.918888
2467,30.267446,120.152791
3363,30.225321,120.726949
2491,30.736711,120.911908
3362,29.65592,120.83622
3386,28.440311,119.522168
2496,29.907382,120.313331
3390,29.432919,120.991562
2498,30.003568,120.801067
3379,28.401983,121.313909
3384,28.691077,121.480529
3389,28.498534,121.612773
3388,29.062154,120.733326
3372,28.945164,121.059509
3365,28.883511,120.937057
3369,28.670578,121.323929
6382,28.6919,121.3277
3353,29.980851,120.654718
6355,28.6074,121.0616
2172,30.000985,121.325079
2152,28.369489,121.377984
2194,30.280827,120.135191
4030,27.784936,120.274093
2504,28.165644,121.061852
3378,28.363673,120.690527
3371,28.276705,121.68638
2512,28.324525,119.936074
3360,28.151839,120.426483
2468,29.998926,122.215702
4124,29.831884,106.421929
3690,30.929362,109.550509
4130,31.334417,108.422913
4138,32.116549,108.426453
3692,29.413806,106.51258
3720,29.54633,105.687881
3718,29.909241,108.052345
3721,31.042249,109.574601
3709,29.207546,107.506786
3712,29.746691,107.271477
3717,28.406041,108.915397
3702,30.102043,106.049755
3735,31.16287,108.35898
4144,29.24257,106.103799
2103,30.078912,106.433255
4143,29.567942,106.588306
3693,29.967405,106.233565
3703,29.621463,106.602261
3710,29.061302,105.951826
3695,29.005539,106.597789
3707,29.251332,106.366631
3722,29.63389,106.594924
3714,29.261202,106.256699
3699,29.121704,106.644916
2579,30.933451,107.950317
3730,29.122363,109.124363
3729,29.300114,108.164057
2138,28.944771,106.741756
3724,29.72171,106.484536
3733,29.808129,106.977916
3711,29.972779,107.797662
4121,29.989201,108.360404
3691,31.17634,108.13505
3719,30.321895,105.77896
4131,29.375776,106.007094
4120,29.878835,106.295043
3698,30.763157,108.708795
3731,30.737812,108.609295
3708,30.828186,108.446025
3726,31.302134,109.655803
3701,31.005798,110.098175
3734,29.45246,107.3781
3713,31.22178,108.79675
3723,29.393512,107.544528
4147,29.367217,107.959745
3700,29.035039,105.761294
4135,28.9994404,105.8508137
3696,29.563009,106.551556
3705,28.653371,108.637456
3725,29.806015,107.376194
2120,28.630018,108.50076
3706,29.708068,106.821893
4148,31.093234,108.666903
3704,30.944318,108.674842
3715,31.245599,108.823067
3716,30.716465,109.010961
3736,30.412865,108.159455
3694,30.085963,107.261426
3728,29.818174,107.12328
3697,30.368252,108.002879
3732,28.211705,108.877248
3727,29.745967,106.718388
4127,29.563009,106.551556
Caversham,51.465551,-0.976395
Taplow,51.557559,-0.615023
