file_name,total_hours,hypoxia_hours,hypoxia_fraction,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_urban_2km,p_crop_2km,p_other_2km,p_wetland_2km,p_natural_2km,human_share,human_impacted,landuse_group
2904,4776,165,3.454773869,32.502665,116.521698,5,Other,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
3025,4710,164,3.481953291,23.624911,116.084536,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
229143,8952,312,3.485254692,-37.78588056,145.02505,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
Charpassonne Moulin Marcel,5040,177,3.511904762,45.825752,4.305821,1,Natural vegetation,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
403081283324009_,24504,861,3.513712047,35.5764,138.5225,2,Cropland,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
212054,5736,202,3.521617852,-33.3971,150.0839,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2474,4314,152,3.523412146,28.322041,119.704038,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3407,4542,161,3.544693967,18.517517,110.0638,1,Natural vegetation,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
2482,5190,184,3.545279383,30.963576,120.101914,5,Other,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2944,4002,145,3.623188406,31.449897,116.423277,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3347,4716,173,3.66836302,29.302339,120.08912,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6914950,7608,281,3.693480547,38.75334168,-94.977188,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2121,3546,131,3.69430344,45.552395,133.281365,2,Cropland,2,Cropland,0,0.5,0,0.25,0.25,0.5,TRUE,Ag-dominated
403031283302091_,1968,73,3.709349593,35.8997,140.5028,3,Urban,2,Cropland,0,0.5,0.25,0,0.25,0.5,TRUE,Ag-dominated
2835,4806,179,3.724511028,38.689473,117.107112,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2210,3624,135,3.725165563,30.96988,121.312408,5,Other,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2481,4752,178,3.745791246,30.78938,121.121247,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3014,4338,163,3.757491932,22.888408,115.670252,5,Other,5,Other,0,0.25,0.5,0,0.25,0.25,FALSE,Mixed
233217,5784,218,3.769017981,-38.16360559,144.3468922,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
2961,4686,177,3.777208707,35.341198,119.454681,3,Urban,3,Urban,0.5,0.25,0.25,0,0,0.75,TRUE,Urban-dominated
2164,918,35,3.812636166,35.004221,118.912242,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3138,4380,167,3.812785388,31.306263,119.239627,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3603,4023,154,3.827989063,25.92585,118.393076,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3332,4404,170,3.860127157,33.203367,115.151458,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4063,4272,165,3.862359551,32.086108,112.607012,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2827,4782,185,3.868674195,39.162712,117.172691,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3392,5010,194,3.872255489,30.012424,122.099384,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2208,4098,159,3.879941435,31.40073,121.423992,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3888,4044,157,3.882294758,34.926483,118.382936,2,Cropland,5,Other,0,0,1,0,0,0,FALSE,Mixed
6819550,11472,450,3.922594142,40.4311111,-94.7722222,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2420,4650,183,3.935483871,31.380975,119.639617,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3353415,54864,2160,3.937007874,39.88577778,-86.3554444,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2567,4152,164,3.949903661,41.864105,123.868182,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2478,4506,178,3.950288504,28.212405,121.101439,1,Natural vegetation,2,Cropland,0,0.5,0.25,0.25,0,0.5,TRUE,Ag-dominated
404031284416160_,20928,830,3.965978593,36.2647,137.9442,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3869,2748,109,3.966521106,38.770583,117.5701,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2867,4134,164,3.96710208,33.138513,116.19039,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2837,4056,162,3.99408284,39.084158,117.200983,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6382,2748,110,4.002911208,28.6919,121.3277,5,Other,5,Other,0,0.333333333,0.666666667,0,0,0.333333333,TRUE,Mixed
2273,3660,147,4.016393443,35.225111,116.513133,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3785,4110,166,4.03892944,50.249585,127.499023,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
6221,3498,142,4.05946255,33.8744,116.5878,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3159,4632,189,4.080310881,32.485833,119.87053,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2960,4716,193,4.09245123,35.496218,118.818401,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2504,3996,164,4.104104104,28.165644,121.061852,3,Urban,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
2487,4272,176,4.119850187,30.848742,120.894048,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
5117500,27888,1154,4.137980493,48.2458428,-101.3712745,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
29044,18960,785,4.140295359,53.727,-1.381586,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2403,4746,197,4.150863885,34.625156,119.171402,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3268,3732,155,4.153269025,39.44595,116.73027,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3804,1680,70,4.166666667,24.678912,102.688312,1,Natural vegetation,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
2499,3882,162,4.173106646,30.8849975,120.7095199,3,Urban,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
226027,2808,118,4.202279202,-38.14491292,147.127818,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2873,3918,165,4.211332312,31.861184,117.284922,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2421,4362,184,4.21824851,34.398537,117.179892,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3292,4026,170,4.222553403,38.87054,115.76742,2,Cropland,2,Cropland,0.333333333,0.666666667,0,0,0,1,TRUE,Ag-dominated
2211,4002,169,4.222888556,31.276424,121.225288,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2475,4332,183,4.224376731,30.27792,121.31823,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3501,3804,162,4.258675079,29.457415,112.76546,2,Cropland,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
A4260580,26376,1124,4.261449803,-33.9211,140.9525,1,Natural vegetation,5,Other,0,0,1,0,0,0,FALSE,Mixed
2107,4218,182,4.314841157,34.765515,113.753602,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
Vizézy amont Bullieux,3672,159,4.330065359,45.638865,4.104924,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
2872,4776,207,4.334170854,31.76996,118.355088,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
A4261270,2165,94,4.341801386,-34.212264,140.781963,4,Wetland,4,Wetland,0,0,0,1,0,0,FALSE,Mixed
3386,4398,191,4.342883129,28.440311,119.522168,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2692,4656,205,4.402920962,40.026901,116.349049,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2187,4380,193,4.406392694,24.067389,116.364039,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2937,4044,180,4.451038576,32.658297,115.595644,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2655,3912,175,4.473415133,25.029147,102.678433,3,Urban,3,Urban,0.75,0,0,0.25,0,0.75,TRUE,Urban-dominated
3125,4704,211,4.485544218,32.328114,119.396018,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2823,5082,229,4.506099961,39.177685,117.178687,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
403041283309010_,62232,2811,4.516968762,35.8003,139.6469,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3031,4728,214,4.526226734,22.926477,114.078428,3,Urban,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
4188496,69432,3144,4.528171448,40.9792203,-83.6532653,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6328,4134,188,4.547653604,31.955,119.9805,3,Urban,3,Urban,0.75,0,0.25,0,0,0.75,TRUE,Urban-dominated
2110400,142248,6475,4.551909341,33.953505,-78.71973988,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3687,4596,210,4.569190601,42.621437,123.675436,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3353420,73584,3373,4.58387693,39.8725833,-86.3615278,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
409005,34008,1563,4.595977417,-35.6298,144.1245,3,Urban,2,Cropland,0,0.5,0,0.25,0.25,0.5,TRUE,Ag-dominated
3589,3750,176,4.693333333,25.346121,117.555685,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2833,4530,215,4.746136865,39.047531,117.345251,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2393,4632,221,4.771157168,33.051439,120.798311,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3656,4326,207,4.785020804,41.238406,122.231353,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2496,4482,215,4.79696564,29.907382,120.313331,1,Natural vegetation,3,Urban,0.75,0,0,0.25,0,0.75,TRUE,Urban-dominated
225256,3840,185,4.817708333,-38.00396747,146.9815133,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3192,4830,234,4.844720497,31.830233,119.607156,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
23432415,106752,5203,4.873913369,31.62219444,-85.0591667,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2108,4800,234,4.875,30.402384,120.554155,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
A4260633,19152,951,4.965538847,-35.901976,139.3956,1,Natural vegetation,5,Other,0,0,1,0,0,0,FALSE,Mixed
2205,4530,225,4.966887417,31.005464,121.12989,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2589,4422,221,4.99773858,31.241434,121.476553,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
A4261536,1680,84,5,-34.34763,140.53045,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3130,4650,233,5.010752688,31.488754,120.304898,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2252,3972,200,5.035246727,33.4957895,115.4699245,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3611,3486,176,5.048766495,26.088396,117.10368,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2325,4512,228,5.053191489,21.959607,111.675334,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3397,4524,229,5.061892131,18.435633,108.88035,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2209,4104,209,5.092592593,30.872458,121.541336,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
2889,4590,234,5.098039216,31.714434,118.319357,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3383,4764,245,5.142737196,29.44436,119.931804,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
3280,4836,249,5.148883375,38.379485,115.117539,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
4053,660,34,5.151515152,29.810176,113.462786,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2330,4458,230,5.159264244,22.992944,112.290777,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3358,4146,214,5.161601544,30.442504,120.070573,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2883,4938,255,5.164034022,33.34421,116.426383,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
Charpassonne Château de Donzy,8496,439,5.167137476,45.745372,4.27681,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2483,4080,211,5.171568627,30.616051,120.805238,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3248,3583,186,5.191180575,39.58526,116.535515,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3834,2676,139,5.19431988,43.387278,125.029958,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6268,3768,196,5.201698514,25.1477,102.0548,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2402,4728,247,5.224196277,34.630774,119.157303,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2608,4050,215,5.308641975,25.59304,100.221316,3,Urban,1,Natural vegetation,0.25,0,0.25,0,0.5,0.25,FALSE,Natural-dominated
8412500,60936,3239,5.315412892,31.87264499,-103.8315949,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3022,4794,256,5.340008344,23.6177,114.043419,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2253,1194,64,5.360134003,33.8752478,116.5802321,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2406,4620,249,5.38961039,31.503261,119.838119,2,Cropland,4,Wetland,0,0.25,0.25,0.5,0,0.25,FALSE,Mixed
2266,4080,220,5.392156863,37.280543,118.730288,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
Fontbonne Bessenay,4968,269,5.414653784,45.826535,4.369788,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2415,4638,252,5.433376455,34.668919,119.459167,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2808,4212,229,5.436847104,30.321626,105.340003,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
A4261264,11398,621,5.448324267,-34.374941,140.54009,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3315,4542,248,5.460149714,32.780629,114.868435,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
A2391078,31056,1697,5.464322514,-37.427827,139.990479,5,Other,5,Other,0,0,0.666666667,0,0.333333333,0,FALSE,Mixed
2658,3834,210,5.477308294,23.900462,106.15664,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2256,4674,257,5.498502353,33.2640607,115.3390767,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2500,4020,222,5.52238806,30.402274,120.545629,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2648,4068,225,5.530973451,25.019045,102.682976,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2632,3810,211,5.538057743,24.155922,102.446686,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
7239000,30216,1686,5.579825258,36.07698408,-98.59675,1,Natural vegetation,1,Natural vegetation,0,0.25,0.25,0,0.5,0.25,FALSE,Natural-dominated
2110704,140904,7879,5.591750412,33.8326111,-79.0437222,3,Urban,3,Urban,0.5,0,0,0.5,0,0.5,TRUE,Urban-dominated
3291,2406,136,5.652535328,40.762463,114.879227,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6350,3492,198,5.670103093,31.6554,117.2733,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2727,4386,250,5.6999544,43.896536,125.32599,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
406031286607070_,1752,100,5.707762557,34.5858,135.5019,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3168,4866,279,5.733662145,32.421756,119.893747,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
2334,4230,243,5.744680851,23.686789,116.887764,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3155,4626,266,5.750108085,32.538861,119.959148,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3272,4878,281,5.760557606,38.866844,115.818382,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3323,4566,264,5.781865966,35.590216,114.907187,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3293500,83376,4828,5.790635195,38.25034895,-85.7166287,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3284,4680,274,5.854700855,39.227626,118.04918,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
29043,19920,1168,5.863453815,53.14185,-0.7950109,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3015,4824,283,5.866500829,20.874187,110.065695,2,Cropland,5,Other,0,0,1,0,0,0,FALSE,Mixed
FP02,13968,820,5.870561283,50.68963,-2.225391,2,Cropland,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
2416,4236,249,5.878186969,34.50932,119.751725,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2231,4110,242,5.888077859,39.93045,115.520692,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2292,4776,282,5.904522613,35.373248,115.88739,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3180,4860,287,5.905349794,31.388542,120.973408,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3513,3222,191,5.927995034,29.590311,112.238314,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6242,3552,211,5.940315315,33.8068,116.3924,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2851,4776,284,5.94639866,30.758719,118.686325,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3439,3762,224,5.954279638,30.926829,113.885347,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2258,4692,282,6.010230179,32.9527884,117.2710932,5,Other,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
7288521,4008,241,6.012974052,33.54825,-90.6723611,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3377,4734,285,6.020278834,29.90894,121.532765,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
Charpassonne le Tél,7200,437,6.069444444,45.804494,4.316504,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3126,4692,286,6.095481671,32.598956,120.945333,5,Other,1,Natural vegetation,0,0.25,0.25,0.25,0.25,0.25,FALSE,Mixed
2922,3978,244,6.133735546,33.753156,116.979217,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2850,4758,292,6.137032367,31.502262,117.258837,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2936,4854,298,6.139266584,31.630932,118.517796,2,Cropland,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
2886,4536,279,6.150793651,31.15702,117.439766,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
3284533,5688,354,6.223628692,37.9383333,-84.4786111,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3135,4872,304,6.239737274,32.05804,121.591802,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
212011,1152,72,6.25,-33.5343,150.0951,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2484,4752,297,6.25,28.494492,119.833412,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
2418,4722,297,6.289707751,33.626576,118.994994,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2101726,129552,8169,6.305576139,35.73514055,-79.4230754,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3862,2394,151,6.307435255,38.838361,117.333968,2,Cropland,2,Cropland,0,0.5,0.25,0,0.25,0.5,TRUE,Ag-dominated
2471,3504,222,6.335616438,30.505958,120.948967,5,Other,5,Other,0.25,0.25,0.5,0,0,0.5,TRUE,Mixed
2586,4512,286,6.338652482,31.392691,121.522058,5,Other,5,Other,0.333333333,0,0.666666667,0,0,0.333333333,TRUE,Mixed
3170,4854,309,6.365883807,31.260263,120.87278,3,Urban,3,Urban,0.5,0.25,0.25,0,0,0.75,TRUE,Urban-dominated
2878,4818,308,6.392694064,32.704886,119.026529,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
4121680,80064,5224,6.524780176,43.485857,-85.63060189,5,Other,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
406041286603520_,456,30,6.578947368,35.1019,135.9931,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3147,4800,316,6.583333333,31.908105,120.062543,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2933,3972,262,6.596173212,33.219622,116.067254,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3720,4062,268,6.597735106,29.54633,105.687881,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6226,2652,177,6.674208145,32.0978,118.2887,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2695,4776,319,6.679229481,39.654948,116.574886,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2468,4566,305,6.679807271,29.998926,122.215702,3,Urban,3,Urban,0.5,0,0.25,0,0.25,0.5,TRUE,Urban-dominated
2127,3504,235,6.706621005,45.90503,126.504213,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6396,2874,195,6.784968685,35.0878,116.6297,2,Cropland,4,Wetland,0,0,0,1,0,0,FALSE,Mixed
29041,19464,1323,6.797163995,53.72318,-1.192203,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
215207,55152,3754,6.806643458,-34.81921893,150.1821299,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
Carrat,4608,316,6.857638889,45.829041,4.311987,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6442,2808,193,6.873219373,29.2443,104.2998,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2318,4542,313,6.89123734,23.028025,113.199715,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2382,4260,295,6.924882629,34.475074,119.284184,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3320,4656,329,7.066151203,32.977274,113.588091,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3447,3126,221,7.069737684,31.57971,113.115433,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
11509370,44664,3161,7.077288196,42.12788298,-121.9288769,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2334430,10896,775,7.112701909,34.15666667,-84.0784167,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
Loise Essertine en Donzy,2808,200,7.122507123,45.752768,4.327479,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2212,3666,265,7.228587016,24.951581,102.691559,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2408,4488,325,7.241532977,31.894245,120.602195,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
3012,4938,358,7.249898744,23.663332,117.010667,5,Other,3,Urban,0.5,0,0.5,0,0,0.5,TRUE,Urban-dominated
3200,2208,161,7.291666667,28.904167,116.263514,5,Other,4,Wetland,0,0,0.5,0.5,0,0,FALSE,Mixed
3880,1230,90,7.317073171,36.685903,121.175962,5,Other,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2885,4170,306,7.338129496,33.840665,115.791037,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
2896,4812,354,7.356608479,30.771958,117.410646,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6448,2850,210,7.368421053,25.0115,102.6694,3,Urban,3,Urban,0.5,0,0,0.5,0,0.5,TRUE,Urban-dominated
7288068,17904,1328,7.417336908,34.07475,-90.6249444,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
409048,23880,1779,7.449748744,-35.2739,144.1595,1,Natural vegetation,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
2626,1140,85,7.456140351,24.992944,102.654327,3,Urban,3,Urban,0.5,0,0,0.5,0,0.5,TRUE,Urban-dominated
2435,3912,292,7.464212679,28.296352,117.713131,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
3188,4440,332,7.477477477,32.065877,118.394022,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
Mare Pont du diable,5376,407,7.570684524,45.490166,4.133384,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
409003,25680,1953,7.605140187,-35.53,144.9657,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2613,3822,294,7.692307692,24.924339,102.725061,5,Other,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
4094,3390,261,7.699115044,27.362076,107.413232,5,Other,4,Wetland,0,0,0,1,0,0,FALSE,Mixed
