site_id,total_days,hypoxia_day_count,lat_wgs84,lon_wgs84,percent,Class
BC08LE0004,202,0,50.69139,-119.3289,0,0
BEL00056,77,0,50.7008305,3.35230277,0,0
BEL00088,59,0,50.70959,3.36074,0,0
BEL00102,59,0,50.70967,4.21761,0,0
BEL00066,76,4,50.710136,4.2177111,5.263157895,1
313272,343,0,50.71455531,11.33626394,0,0
BEL00115,59,4,50.72071,3.36442,6.779661017,1
BEL00072,77,2,50.72071389,3.3644222,2.597402597,0
313179,68,0,50.72275803,13.62751429,0,0
BEL00073,77,5,50.72796944,3.34663333,6.493506494,1
BEL00116,59,4,50.72797,3.34663,6.779661017,1
BEL00045,62,2,50.7286,3.3883,3.225806452,0
CAN00061,189,0,50.7375,-110.0956,0,0
BEL00033,38,0,50.7382,3.863,0,0
313180,32,0,50.73997713,13.53135405,0,0
313215,25,0,50.74020045,12.49365054,0,0
BEL00006,93,44,50.75,2.95,47.31182796,1
BEL00111,59,0,50.76183,3.8669,0,0
BEL00069,80,0,50.76183056,3.866897222,0,0
NLD00005,451,2,50.77,5.68,0.44345898,0
BEL00035,55,0,50.7763,4.6372,0,0
NL91_EIJSDPTN,207,0,50.7795,5.69911,0,0
NLD00128,207,0,50.7795,5.69911,0,0
BEL00012,239,0,50.78333333,5.683333333,0,0
313216,120,0,50.78964346,12.50190535,0,0
313182,18,0,50.79406334,13.45679415,0,0
BEL00070,77,0,50.80109722,3.18858888,0,0
BEL00112,57,0,50.8011,3.18859,0,0
313181,17,0,50.80235248,13.42716797,0,0
BEL00092,63,0,50.80278,4.64254,0,0
BEL00059,73,0,50.80278333,4.642541667,0,0
BEL00120,60,0,50.80926,5.6723,0,0
BEL00074,76,0,50.80926111,5.67230277,0,0
313217,74,0,50.81134284,12.51821131,0,0
BEL00101,59,2,50.81304,4.30208,3.389830508,0
BEL00064,67,5,50.81480833,4.302741667,7.462686567,1
313218,88,0,50.85615893,12.57750764,0,0
313183,111,0,50.85684744,13.39351762,0,0
313127,129,0,50.86172663,14.82328514,0,0
313219,55,0,50.86931313,12.609282,0,0
313128,119,0,50.87254931,14.82338756,0,0
BEL00083,49,0,50.8888,5.6823,0,0
DEU00020,61,0,50.89,14.23,0,0
303013,242,0,50.89064951,14.23146068,0,0
303014,321,0,50.89064951,14.23146068,0,0
313106,224,0,50.89064951,14.23146068,0,0
313107,310,0,50.89064951,14.23146068,0,0
BEL00087,58,0,50.89344,3.68,0,0
313184,114,0,50.89822282,13.38997617,0,0
313129,13,0,50.89871748,14.84012921,0,0
CAN00062,185,4,50.9028,-110.2972,2.162162162,0
313220,86,0,50.90318258,12.67008122,0,0
313266,445,5,50.90576707,12.4357419,1.123595506,0
BEL00063,69,2,50.90730278,4.412102778,2.898550725,0
301275,83,5,50.9106336,6.981377185,6.024096386,1
BEL00100,38,0,50.91129,4.41436,0,0
313185,113,0,50.91495045,13.38588751,0,0
BEL00076,69,0,50.92021944,2.622891667,0,0
BEL00125,56,1,50.92022,2.62289,1.785714286,0
BEL00026,94,40,50.9212,3.4137,42.55319149,1
BEL00108,57,0,50.92178,5.13462,0,0
313130,118,0,50.92260379,14.86873757,0,0
313264,622,33,50.93522074,12.02353657,5.305466238,1
313186,70,0,50.94342709,13.37272299,0,0
313221,67,0,50.94357197,12.76355192,0,0
BEL00068,71,0,50.94875278,5.120408333,0,0
BEL00109,58,0,50.95417,5.13017,0,0
304006,286,0,50.95621962,10.06880578,0,0
313265,273,0,50.95621962,10.06880578,0,0
BEL00024,200,6,50.9579,5.11631,3,0
BEL00106,59,0,50.95792,5.11631,0,0
313187,110,0,50.96028192,13.33592337,0,0
BEL00062,73,18,50.96046666,4.455736111,24.65753425,1
BEL00099,59,16,50.96047,4.45574,27.11864407,1
BEL00105,58,0,50.96109,5.13157,0,0
313109,68,0,50.9647717,13.94151175,0,0
313110,66,0,50.9647717,13.94151175,0,0
BEL00091,60,0,50.96616,4.69426,0,0
BEL00023,207,1,50.9699,4.7186,0.483091787,0
BEL00104,60,0,50.96996,4.71869,0,0
313222,90,0,50.981351,12.76940235,0,0
BEL00098,59,14,50.98879,4.47279,23.72881356,1
313188,85,0,50.99791098,13.31081548,0,0
313131,120,0,50.99833517,14.92263171,0,0
BEL00055,114,0,51.0016,3.724030556,0,0
BEL00086,59,0,51.0016,3.72403,0,0
BEL00019,223,6,51.00578,3.80358,2.69058296,0
313111,130,0,51.01026614,13.86442567,0,0
313112,130,0,51.01026614,13.86442567,0,0
313189,116,0,51.01874707,13.33516111,0,0
313190,5,0,51.01874707,13.33516111,0,0
313223,75,0,51.02274151,12.79011174,0,0
BEL00020,173,3,51.0233,4.49727,1.734104046,0
BEL00090,60,1,51.02332,4.49727,1.666666667,0
313191,106,0,51.03560446,13.31866736,0,0
BEL00032,98,20,51.03651,2.90773,20.40816327,1
BEL00025,221,2,51.0373,4.07721,0.904977376,0
BEL00110,59,0,51.03731,4.07721,0,0
BEL00054,82,0,51.04081667,4.123341667,0,0
BEL00084,61,0,51.04082,4.12334,0,0
313145,75,0,51.04406511,14.51342343,0,0
313147,45,0,51.04412051,14.4567756,0,0
BEL00061,80,29,51.0456694,4.4221,36.25,1
313393,354,0,51.05626625,12.14884417,0,0
313192,58,0,51.06489432,13.27693077,0,0
BEL00067,76,0,51.06714722,4.3651444,0,0
313193,54,0,51.06960618,13.21441825,0,0
BEL00057,76,1,51.07006389,4.423797222,1.315789474,0
313194,82,0,51.07228528,13.15654005,0,0
313270,254,0,51.07309498,11.58075669,0,0
313263,391,0,51.07311343,11.69363103,0,0
BEL00118,60,0,51.07366,3.56898,0,0
BEL00028,159,13,51.07366,3.56898,8.176100629,1
313148,65,0,51.08064027,14.43564365,0,0
313195,71,0,51.08904149,13.14140997,0,0
313133,141,0,51.09763342,14.98554159,0,0
313114,125,0,51.09794604,13.6440163,0,0
313115,121,0,51.09794604,13.6440163,0,0
BEL00021,229,0,51.1027,4.73611,0,0
BEL00093,59,0,51.1027,4.73611,0,0
313150,83,0,51.10658888,14.44823897,0,0
POL00005,411,0,51.11666667,17.05,0,0
313224,25,0,51.1185893,12.81117516,0,0
BEL00071,75,0,51.12143889,2.748241667,0,0
CAN00174,201,0,51.1228,-115.3867,0,0
304008,255,0,51.12283345,10.1965315,0,0
BEL00124,60,0,51.12675,2.80192,0,0
BEL00031,177,1,51.12675,2.80192,0.564971751,0
313116,125,0,51.12722045,13.53567089,0,0
313117,123,0,51.12722045,13.53567089,0,0
313382,359,0,51.12789887,11.71870946,0,0
BEL00082,42,0,51.1292,5.82388,0,0
BEL00052,82,0,51.12920556,5.823880556,0,0
313196,117,0,51.13151212,13.09809179,0,0
NL91_STEVWT,52,0,51.13211,5.84236,0,0
NLD00130,52,0,51.13211,5.84236,0,0
313197,66,0,51.1356394,13.02621534,0,0
301580,81,0,51.13973214,6.089620279,0,0
BEL00051,63,0,51.13976667,2.744633333,0,0
BEL00053,91,2,51.14311389,4.330575,2.197802198,0
313274,55,0,51.1477028,11.03517598,0,0
313198,13,0,51.14812173,13.01065754,0,0
313273,232,0,51.1519125,10.98595138,0,0
313200,133,0,51.15609872,12.80616746,0,0
313225,146,0,51.15619213,12.79419941,0,0
313253,123,0,51.15720504,12.2613198,0,0
301581,312,0,51.16047919,6.68954286,0,0
313199,57,0,51.1649854,12.92791757,0,0
313383,361,0,51.16574417,11.83573292,0,0
313152,96,0,51.16873202,14.41058783,0,0
313135,106,0,51.18095844,15.00604352,0,0
313227,82,1,51.18152266,12.78159003,1.219512195,0
301276,84,6,51.18526526,6.7401,7.142857143,1
301583,369,0,51.1853872,6.777245517,0,0
BEL00095,60,0,51.18642,4.83191,0,0
BEL00060,73,0,51.186425,4.83191111,0,0
BEL00022,132,0,51.1884,4.73873,0,0
BEL00094,118,0,51.18842,4.73873,0,0
313255,24,0,51.19315943,12.29801623,0,0
313153,24,0,51.19345193,14.42718385,0,0
BEL00014,425,87,51.2,3.8,20.47058824,1
BEL00096,58,0,51.20761,3.80311,0,0
303026,19,0,51.21016311,11.76865299,0,0
313395,448,0,51.21016311,11.76865299,0,0
303018,265,0,51.21094042,13.40697976,0,0
303019,242,0,51.21094042,13.40697976,0,0
313119,246,0,51.21094042,13.40697976,0,0
313120,223,0,51.21094042,13.40697976,0,0
313228,12,0,51.21099064,12.74825094,0,0
313155,96,0,51.21926526,14.48266665,0,0
BEL00119,61,0,51.22209,2.9494,0,0
BEL00029,148,0,51.2222,2.9494,0,0
BEL00075,76,3,51.2238444,2.961186111,3.947368421,0
301586,55,0,51.23115323,6.067185524,0,0
BEL00030,60,0,51.2369,4.4308,0,0
313229,39,0,51.23955568,12.73510622,0,0
313230,85,0,51.24857229,12.77315047,0,0
313170,105,0,51.25193751,14.12312136,0,0
313136,126,0,51.25615116,15.03578063,0,0
POL00026,35,0,51.25736,15.03177,0,0
301277,84,6,51.2598,6.7168,7.142857143,1
BEL00018,178,0,51.26785,5.4283,0,0
BEL00123,72,0,51.26785,5.42833,0,0
BEL00081,60,0,51.27218,3.71247,0,0
313399,39,0,51.27368766,11.49752249,0,0
BEL00016,202,1,51.2777,3.71426,0.495049505,0
313231,39,0,51.28965034,12.7650592,0,0
313384,439,0,51.29065988,12.06336949,0,0
BEL00122,59,0,51.29217,3.11866,0,0
313171,6,0,51.29817288,14.13925311,0,0
313157,69,0,51.30180763,14.5605747,0,0
313256,129,0,51.30227019,12.33958533,0,0
313271,197,0,51.30645495,11.18554851,0,0
313385,8,0,51.31134717,12.05631815,0,0
BEL00027,94,2,51.3143,3.2404,2.127659574,0
BEL00008,230,64,51.31666667,4.233333333,27.82608696,1
NL91_BELFBVN,52,0,51.3186,6.11333,0,0
NLD00127,52,0,51.3186,6.11333,0,0
BEL00117,59,0,51.32384,3.22988,0,0
BEL00077,56,0,51.32388889,3.23,0,0
BEL00015,151,6,51.325,3.22939,3.973509934,0
BEL00113,60,0,51.32546,3.2294,0,0
313172,89,0,51.32809352,14.15658523,0,0
313158,94,0,51.33217042,14.53219656,0,0
313257,64,0,51.33523739,12.35201075,0,0
304019,126,0,51.34369492,9.856607496,0,0
313121,126,0,51.34775617,13.24820273,0,0
313122,126,0,51.34775617,13.24820273,0,0
BEL00050,100,0,51.34833333,4.2525,0,0
313267,762,61,51.34883835,10.97373936,8.005249344,1
313386,377,0,51.35614932,12.01463143,0,0
313232,92,0,51.36071085,12.72302249,0,0
313160,7,0,51.36417172,14.51386555,0,0
313161,72,0,51.36417172,14.51386555,0,0
304018,684,0,51.36452416,9.568520569,0,0
313259,77,0,51.36870673,12.32305935,0,0
313398,246,2,51.36905747,12.15259727,0.81300813,0
313261,131,0,51.37732919,12.21894225,0,0
313174,52,0,51.37736709,14.26495287,0,0
313260,73,0,51.38096923,12.27432883,0,0
313387,368,0,51.38559,11.99827449,0,0
303027,19,0,51.38938624,12.00594728,0,0
313394,457,17,51.38938624,12.00594728,3.719912473,0
313233,41,0,51.40155193,12.6768167,0,0
304013,577,0,51.40608051,9.710436549,0,0
313175,102,1,51.4105325,14.23116255,0.980392157,0
313139,134,0,51.41529628,14.96924289,0,0
CAN00173,175,0,51.4433,-116.2117,0,0
313162,80,0,51.44367072,14.5188891,0,0
313235,93,0,51.4602938,12.64332601,0,0
313176,45,0,51.47743377,14.19845207,0,0
313123,9,0,51.48552685,13.13110883,0,0
313124,9,0,51.48552685,13.13110883,0,0
313140,41,0,51.48567199,14.87505864,0,0
301278,83,7,51.48972224,6.697583825,8.43373494,1
304010,641,1,51.49804559,9.606346107,0.15600624,0
313178,128,0,51.49852427,14.07254208,0,0
DEU00009,139,1,51.5,9.604722222,0.71942446,0
BEL00114,57,0,51.50255,4.78131,0,0
BEL00017,201,0,51.50506,4.78107,0,0
313163,86,0,51.50650035,14.40610606,0,0
313396,241,2,51.51036104,11.61941665,0.829875519,0
313388,443,0,51.51189573,11.95606071,0,0
313164,159,0,51.52348303,14.4020677,0,0
313236,39,0,51.5273256,12.61105751,0,0
301591,361,55,51.56406206,6.693019527,15.23545706,1
313142,156,0,51.58175477,14.73140063,0,0
313389,371,3,51.58185456,11.81492184,0.808625337,0
313237,136,0,51.5859662,12.58146567,0,0
313238,18,0,51.60219429,12.49898548,0,0
313239,1,0,51.60625108,12.53029988,0,0
313418,342,0,51.61005435,12.41885332,0,0
301595,382,6,51.64775853,6.645572753,1.570680628,0
303005,260,0,51.64777524,12.89780845,0,0
303006,234,0,51.64777524,12.89780845,0,0
313125,242,0,51.64777524,12.89780845,0,0
313126,215,0,51.64777524,12.89780845,0,0
313419,354,0,51.64816009,12.34829512,0,0
IRL00165,24,0,51.66051,-8.79293,0,0
301596,118,0,51.66475172,8.018372244,0,0
DEU00007,14,0,51.67638889,6.166666667,0,0
301594,319,0,51.68973776,7.839627427,0,0
NL94_BOVSS,51,0,51.69246,4.49338,0,0
NLD00145,51,0,51.69246,4.49338,0,0
313390,20,0,51.70281026,11.68418773,0,0
301585,72,1,51.71046664,6.072212301,1.388888889,0
NL94_KEIZVR,52,0,51.72019,4.89444,0,0
NLD00148,52,0,51.72019,4.89444,0,0
313420,302,0,51.72779842,12.2986511,0,0
301592,247,0,51.7396031,7.197786476,0,0
304001,461,0,51.75249681,9.381074752,0,0
303016,235,0,51.80182425,12.86927651,0,0
313422,375,0,51.80182425,12.86927651,0,0
NL94_PUTTHK,51,0,51.81165,4.56599,0,0
NLD00149,51,0,51.81165,4.56599,0,0
NL93_VURN,52,0,51.81549,5.04031,0,0
NLD00143,52,0,51.81549,5.04031,0,0
DEU00017,72,2,51.82,6.141666667,2.777777778,0
NLD00002,218,0,51.82583333,4.972777778,0,0
313408,24,0,51.83046422,11.75719866,0,0
313391,358,0,51.83140035,11.78135226,0,0
DEU00006,192,0,51.83972222,6.17,0,0
IRL00163,22,0,51.84566,-9.23927,0,0
313407,316,3,51.84802477,11.70677723,0.949367089,0
NLD00001,374,1,51.85,6.101666667,0.267379679,0
313404,13,0,51.85179293,11.60706308,0,0
NL93_LOBPTN,104,0,51.85421,6.09118,0,0
NLD00142,104,0,51.85421,6.09118,0,0
303011,248,0,51.8550827,12.26051794,0,0
313421,423,0,51.8550827,12.26051794,0,0
313406,38,4,51.8559416,11.65495583,10.52631579,1
303017,226,0,51.85632012,12.64718695,0,0
313405,13,0,51.85632144,11.61801437,0,0
313403,313,0,51.8606315,11.55639718,0,0
313392,58,0,51.86206519,11.76536152,0,0
301593,5203,0,51.86465551,6.067652385,0,0
301205,872,17,51.86465551,6.067652385,1.949541284,0
IRL00164,30,0,51.89691,-8.56797,0,0
303012,258,0,51.91489958,11.8761941,0,0
313409,415,0,51.91489958,11.8761941,0,0
313402,6,0,51.93104255,11.5237814,0,0
313401,182,0,51.95589743,11.43572601,0,0
301598,279,3,51.96065224,8.222474918,1.075268817,0
313417,209,0,51.96481123,11.93576653,0,0
301605,83,0,51.96878947,7.895373176,0,0
313437,110,0,51.99007202,13.09343391,0,0
NL93_HAGSN,52,0,51.99113,5.13655,0,0
NLD00140,52,0,51.99113,5.13655,0,0
NL94_GOUDVHVN,49,0,51.99672,4.69118,0,0
NLD00147,49,0,51.99672,4.69118,0,0
NLD00003,217,0,51.99833333,5.078055556,0,0
304007,431,0,52.0012323,9.431336824,0,0
CAN00178,201,0,52.0028,-116.4719,0,0
313438,111,0,52.01052836,13.11479933,0,0
313400,257,0,52.01474038,11.31890852,0,0
301606,410,1,52.01499397,7.697670035,0.243902439,0
313449,76,0,52.04333166,12.59401332,0,0
313448,76,0,52.04764368,12.56935998,0,0
305002,12,0,52.04874301,8.006355783,0,0
RUS00002,435,0,52.05638889,106.667,0,0
313439,111,0,52.06006883,13.15601029,0,0
303009,261,0,52.06643035,11.68135187,0,0
313450,76,0,52.06835421,12.65244349,0,0
DEU00018,59,0,52.07,11.68,0,0
CAN00139,257,0,52.072,-123.26137,0,0
305001,36,0,52.07243728,8.176173833,0,0
NL14_20001,24,0,52.07848,5.15011,0,0
IRL00161,21,0,52.08031,-8.17804,0,0
313430,76,0,52.08992412,12.86030325,0,0
301604,259,0,52.09388181,6.756301544,0,0
IRL00159,49,0,52.09466,-9.20778,0,0
313451,76,0,52.09792815,12.68521084,0,0
313431,76,0,52.10982786,12.88186366,0,0
313440,111,0,52.11868423,13.19811544,0,0
313452,76,0,52.12753588,12.69787605,0,0
IRL00160,24,0,52.14124,-7.93051,0,0
IRL00004,92,0,52.14888889,-8.516666667,0,0
NL05_01_026,31,0,52.15517,5.3872,0,0
NL05_01_037,31,0,52.15517,5.3872,0,0
NL05_02_006,32,0,52.15517,5.3872,0,0
NL05_02_037,31,0,52.15517,5.3872,0,0
NL05_02_039,31,0,52.15517,5.3872,0,0
NL05_02_046,32,0,52.15517,5.3872,0,0
NL05_02_049,34,0,52.15517,5.3872,0,0
NL05_02_203,48,0,52.15517,5.3872,0,0
NL05_03_003,32,0,52.15517,5.3872,0,0
NL05_03_022,32,0,52.15517,5.3872,0,0
NL05_06_020,32,0,52.15517,5.3872,0,0
NL05_06_024,32,0,52.15517,5.3872,0,0
NL05_06_304,31,0,52.15517,5.3872,0,0
NL05_07_301,31,0,52.15517,5.3872,0,0
NL05_14_003,36,0,52.15517,5.3872,0,0
NL05_14_222,36,0,52.15517,5.3872,0,0
NL05_15_016,32,0,52.15517,5.3872,0,0
NL05_15_023,32,0,52.15517,5.3872,0,0
NL05_15_026,32,0,52.15517,5.3872,0,0
NL05_15_401,32,0,52.15517,5.3872,0,0
NL05_16_005,32,0,52.15517,5.3872,0,0
NL05_16_019,32,0,52.15517,5.3872,0,0
NL05_16_020,32,0,52.15517,5.3872,0,0
NL05_20_017,36,0,52.15517,5.3872,0,0
NL05_20_020,31,0,52.15517,5.3872,0,0
NL05_20_038,83,0,52.15517,5.3872,0,0
NL05_20_074,36,0,52.15517,5.3872,0,0
NL05_20_090,32,0,52.15517,5.3872,0,0
NL05_20_215,32,0,52.15517,5.3872,0,0
NL05_20_246,31,0,52.15517,5.3872,0,0
NL05_20_401,32,0,52.15517,5.3872,0,0
NL05_32_200,36,0,52.15517,5.3872,0,0
NL05_34_001,31,0,52.15517,5.3872,0,0
NL05_36_004,32,0,52.15517,5.3872,0,0
NL05_36_200,36,0,52.15517,5.3872,0,0
NL05_38_001,33,0,52.15517,5.3872,0,0
NL05_39_002,32,0,52.15517,5.3872,0,0
NL05_40_003,48,0,52.15517,5.3872,0,0
NL05_40_035,44,0,52.15517,5.3872,0,0
NL05_40_220,32,0,52.15517,5.3872,0,0
NL05_14_004,36,1,52.15517,5.3872,2.777777778,0
NL05_20_212,36,1,52.15517,5.3872,2.777777778,0
NL05_02_302,32,1,52.15517,5.3872,3.125,0
NL05_09_015,31,1,52.15517,5.3872,3.225806452,0
NL05_10_002,36,2,52.15517,5.3872,5.555555556,1
NL05_01_009,32,2,52.15517,5.3872,6.25,1
NL05_20_092,30,2,52.15517,5.3872,6.666666667,1
NL05_40_009,32,3,52.15517,5.3872,9.375,1
NL05_34_305,32,4,52.15517,5.3872,12.5,1
NL05_34_003,32,7,52.15517,5.3872,21.875,1
304011,629,0,52.16004537,9.250142608,0,0
313432,76,0,52.17344565,12.93521134,0,0
301600,68,0,52.19404128,8.663680375,0,0
313435,76,0,52.21054696,13.0810886,0,0
305020,12,0,52.21478951,8.035490841,0,0
313441,111,0,52.21517339,13.20618944,0,0
NL05_20_037,60,0,52.21821,6.62646,0,0
NLD00040,60,0,52.21821,6.62646,0,0
301599,282,0,52.21871055,8.826863615,0,0
NL05_20_008,60,0,52.21923,6.58901,0,0
NLD00038,60,0,52.21923,6.58901,0,0
313433,76,0,52.23087001,12.97755331,0,0
313434,76,0,52.23099125,12.99415755,0,0
POL00002,401,0,52.23333333,21.03333333,0,0
NL05_40_004,60,0,52.2356,7.00394,0,0
NLD00047,60,0,52.2356,7.00394,0,0
305021,12,0,52.23976852,8.006429095,0,0
NL05_40_019,56,0,52.24028,6.992,0,0
NLD00048,56,0,52.24028,6.992,0,0
304016,733,0,52.24252624,8.91509798,0,0
NL05_20_010,65,0,52.2435,6.67653,0,0
NLD00039,65,0,52.2435,6.67653,0,0
NL05_41_001,60,0,52.24409,7.0385,0,0
NLD00050,60,0,52.24409,7.0385,0,0
301602,80,0,52.24428391,7.2937339,0,0
301597,204,0,52.24784538,8.918819842,0,0
301603,122,0,52.24821052,7.297937252,0,0
313413,293,0,52.2482589,11.66526091,0,0
NL05_20_235,60,0,52.2518,6.82918,0,0
NLD00041,60,0,52.2518,6.82918,0,0
313442,111,1,52.25634423,13.19359584,0.900900901,0
305016,37,0,52.26447555,8.106130485,0,0
NL05_40_219,60,0,52.27117,7.02917,0,0
NLD00049,60,0,52.27117,7.02917,0,0
313436,152,0,52.27215691,13.15624467,0,0
313443,148,1,52.27677979,13.16463025,0.675675676,0
313453,113,0,52.27724061,12.60191116,0,0
313444,111,0,52.2811501,13.15602649,0,0
305015,12,0,52.29331966,8.251343314,0,0
305019,36,0,52.30619556,8.001385183,0,0
301576,37,0,52.30621463,7.243773649,0,0
301607,502,0,52.30632771,7.419346479,0,0
NL05_03_001,60,0,52.30677,6.58573,0,0
NLD00024,60,0,52.30677,6.58573,0,0
313445,111,7,52.30688308,13.14349515,6.306306306,1
NL05_15_012,60,0,52.30705,6.7182,0,0
NLD00034,60,0,52.30705,6.7182,0,0
NL05_02_027,60,0,52.31423,6.56345,0,0
NLD00022,60,0,52.31423,6.56345,0,0
305018,36,0,52.31454299,8.068619827,0,0
NL05_16_003,60,0,52.31843,6.78968,0,0
NLD00037,60,0,52.31843,6.78968,0,0
NL05_10_023,60,0,52.31976,6.57945,0,0
NLD00032,60,0,52.31976,6.57945,0,0
313446,111,8,52.32370479,13.13162322,7.207207207,1
305023,36,0,52.32639086,7.952570301,0,0
NL05_15_099,67,0,52.33124,6.72909,0,0
NLD00035,67,0,52.33124,6.72909,0,0
313412,289,0,52.33185955,11.36487702,0,0
305004,37,0,52.33190425,7.357256756,0,0
NL05_02_202,60,0,52.33596,6.49326,0,0
NLD00023,60,0,52.33596,6.49326,0,0
NL05_16_001,60,1,52.33823,6.73477,1.666666667,0
NLD00036,60,1,52.33823,6.73477,1.666666667,0
NL05_14_002,61,0,52.34403,6.75176,0,0
NLD00033,61,0,52.34403,6.75176,0,0
NL05_32_302,48,0,52.35841,7.03989,0,0
NLD00043,48,0,52.35841,7.03989,0,0
IRL00158,21,0,52.36023,-7.58064,0,0
313447,111,0,52.36491253,13.11966404,0,0
RUS00009,90,0,52.36722222,140.4277778,0,0
NL05_09_002,48,1,52.37604,6.71269,2.083333333,0
NLD00031,48,1,52.37604,6.71269,2.083333333,0
304015,740,0,52.38045356,8.972798805,0,0
313454,76,0,52.38927139,12.53270233,0,0
NL05_37_300,60,0,52.39463,6.96401,0,0
NLD00046,60,0,52.39463,6.96401,0,0
313411,4,0,52.39770676,11.30669245,0,0
CAN00190,266,0,52.4033,-121.4342,0,0
NL05_02_004,65,0,52.4132,6.48585,0,0
NLD00021,65,0,52.4132,6.48585,0,0
305010,37,0,52.41505516,7.38129646,0,0
IRL00157,22,0,52.41715,-7.97524,0,0
NL05_30_001,60,0,52.42419,6.95853,0,0
NLD00042,60,0,52.42419,6.95853,0,0
NL05_06_003,51,1,52.43322,6.71583,1.960784314,0
NLD00025,51,1,52.43322,6.71583,1.960784314,0
IRL00166,55,0,52.43403,-9.4336,0,0
NL05_34_033,71,0,52.43414,6.94787,0,0
NLD00044,71,0,52.43414,6.94787,0,0
NL05_36_001,48,0,52.435,6.97208,0,0
NLD00045,48,0,52.435,6.97208,0,0
NL05_06_005,48,0,52.43587,6.70935,0,0
NLD00026,48,0,52.43587,6.70935,0,0
NL05_06_006,63,1,52.43931,6.70657,1.587301587,0
NLD00027,63,1,52.43931,6.70657,1.587301587,0
NL05_07_001,68,0,52.46692,6.4577,0,0
NLD00028,68,0,52.46692,6.4577,0,0
CAN00154,92,0,52.4676,-125.2936,0,0
NL05_01_004,59,0,52.46882,6.45168,0,0
NLD00019,60,0,52.46882,6.45168,0,0
305012,37,0,52.46914699,7.310718508,0,0
NL05_01_003,59,0,52.47285,6.47234,0,0
NLD00018,59,0,52.47285,6.47234,0,0
301577,37,0,52.49506992,6.977945194,0,0
IRL00156,24,0,52.50057,-7.09146,0,0
305026,36,0,52.50620228,8.023398611,0,0
NL05_01_300,68,0,52.51097,6.39154,0,0
NLD00020,68,0,52.51097,6.39154,0,0
NL04_LVE85,66,0,52.51818,6.21283,0,0
NLD00016,66,0,52.51818,6.21283,0,0
301601,78,0,52.51897577,8.681178435,0,0
NLD00004,253,0,52.52,6.02,0,0
305005,12,0,52.52292025,7.706655506,0,0
CAN00177,106,0,52.5296,-122.4423,0,0
BC08MC0001,206,0,52.52964,-122.44228,0,0
IRL00003,103,0,52.53333333,-6.9575,0,0
303025,12,0,52.53544768,13.23449586,0,0
IRL00167,24,0,52.54339,-8.76741,0,0
305014,37,0,52.54712144,7.269249074,0,0
NL36_OWM_011M,60,0,52.5512,6.62276,0,0
NLD00109,60,0,52.5512,6.62276,0,0
NL93_KAMPN,52,0,52.55382,5.92391,0,0
NLD00141,52,0,52.55382,5.92391,0,0
RUS00019,142,0,52.55583333,136.5,0,0
305029,37,0,52.56138737,7.956011857,0,0
313410,26,0,52.57758594,10.98559535,0,0
NL36_OWM_012M,59,0,52.57858,6.66897,0,0
NLD00110,59,0,52.57858,6.66897,0,0
POL00022,36,0,52.57913,14.62884,0,0
301578,74,0,52.60716623,6.735952646,0,0
NL36_OWM_014M,71,0,52.6116,6.73889,0,0
NLD00112,71,0,52.6116,6.73889,0,0
CAN00238,42,0,52.6147,-61.1864,0,0
CAN00295,91,0,52.6155,-121.57268,0,0
NL93_GENMDN,52,0,52.62972,6.03856,0,0
NLD00139,52,0,52.62972,6.03856,0,0
305045,37,0,52.6315736,7.497718928,0,0
NL36_OWM_002M,59,0,52.65169,6.77781,0,0
NLD00102,59,0,52.65169,6.77781,0,0
305044,37,0,52.65547681,7.53565888,0,0
IRL00155,63,0,52.65609,-6.6494,0,0
CAN00181,109,0,52.6644,-117.8808,0,0
NL36_OWM_004M,59,0,52.67203,6.79841,0,0
NLD00103,59,0,52.67203,6.79841,0,0
NL36_OWM_010M,50,0,52.67363,6.75322,0,0
NLD00108,50,0,52.67363,6.75322,0,0
305032,36,1,52.68119431,8.080904853,2.777777778,0
305042,37,0,52.68205091,7.606175569,0,0
NL36_OWM_009M,50,0,52.68545,6.73376,0,0
NLD00107,50,0,52.68545,6.73376,0,0
304004,641,14,52.68931286,9.218966842,2.184087363,0
305047,74,0,52.69373406,7.355885008,0,0
305036,37,0,52.7117107,8.00613239,0,0
305038,37,0,52.71964952,7.710508408,0,0
NL36_OWM_005M,45,0,52.73079,6.79971,0,0
NLD00104,46,0,52.73079,6.79971,0,0
305046,37,0,52.73102672,7.460892008,0,0
305050,37,0,52.75149157,7.364639877,0,0
305037,12,0,52.75596778,7.798075528,0,0
NL36_OWM_006M,60,0,52.7615,6.83937,0,0
NLD00105,60,0,52.7615,6.83937,0,0
305043,36,0,52.77281305,7.735162904,0,0
313416,312,0,52.79798235,11.76404865,0,0
313429,113,0,52.7981147,12.32293737,0,0
305052,37,0,52.83104512,7.264517575,0,0
DEU00019,145,0,52.8375,14.12444444,0,0
305051,37,0,52.83986615,7.122644307,0,0
CAN00294,107,0,52.84196,-122.22484,0,0
313428,151,0,52.84343505,12.24370613,0,0
313415,397,1,52.84370478,12.04358349,0.251889169,0
303007,245,1,52.84370478,12.04358349,0.408163265,0
IRL00169,56,0,52.84826,-8.97255,0,0
305070,12,0,52.85230458,8.077330528,0,0
CAN00068,126,0,52.8667,-102.1831,0,0
305071,36,0,52.8701997,7.948003703,0,0
313426,113,0,52.88519962,12.40615811,0,0
304017,359,0,52.92347591,9.222637746,0,0
